Name,Level,dr,er,fire,poison,cold,rad
tick,6,4.0,4.0,4.0,4.0,4.0,250.0
tick,7,4.0,4.0,4.0,4.0,4.0,250.0
tick,8,4,4,4,4,4,250
tick,9,4.0,4.0,4.0,4.0,4.0,250.0
tick,10,4.0,4.0,4.0,4.0,4.0,250.0
tick,11,4.0,4.0,4.0,4.0,4.0,250.0
tick,12,4.0,4.0,4.0,4.0,4.0,250.0
tick,13,4.0,4.0,4.0,4.0,4.0,250.0
tick,14,4.0,4.0,4.0,4.0,4.0,250.0
tick,15,4.0,4.0,4.0,4.0,4.0,250.0
tick,16,4,4,4,4,4,250
tick,17,4.1,4.1,4.1,4.1,4.1,250.0
tick,18,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,4.199999999999999,250.0
tick,19,4.299999999999999,4.299999999999999,4.299999999999999,4.299999999999999,4.299999999999999,250.0
tick,20,4.399999999999999,4.399999999999999,4.399999999999999,4.399999999999999,4.399999999999999,250.0
tick,21,4.499999999999998,4.499999999999998,4.499999999999998,4.499999999999998,4.499999999999998,250.0
tick,22,4.599999999999998,4.599999999999998,4.599999999999998,4.599999999999998,4.599999999999998,250.0
tick,23,4.6999999999999975,4.6999999999999975,4.6999999999999975,4.6999999999999975,4.6999999999999975,250.0
tick,24,4.799999999999997,4.799999999999997,4.799999999999997,4.799999999999997,4.799999999999997,250.0
tick,25,4.899999999999997,4.899999999999997,4.899999999999997,4.899999999999997,4.899999999999997,250.0
tick,26,5,5,5,5,5,250
tick,27,5.0,5.0,5.0,5.0,5.0,250.0
tick,28,5.0,5.0,5.0,5.0,5.0,250.0
tick,29,5.0,5.0,5.0,5.0,5.0,250.0
tick,30,5.0,5.0,5.0,5.0,5.0,250.0
tick,31,5.0,5.0,5.0,5.0,5.0,250.0
tick,32,5.0,5.0,5.0,5.0,5.0,250.0
tick,33,5.0,5.0,5.0,5.0,5.0,250.0
tick,34,5.0,5.0,5.0,5.0,5.0,250.0
tick,35,5,5,5,5,5,250
tick,36,5.0,5.0,5.0,5.0,5.0,250.0
tick,37,5.0,5.0,5.0,5.0,5.0,250.0
tick,38,5.0,5.0,5.0,5.0,5.0,250.0
tick,39,5.0,5.0,5.0,5.0,5.0,250.0
tick,40,5.0,5.0,5.0,5.0,5.0,250.0
tick,41,5.0,5.0,5.0,5.0,5.0,250.0
tick,42,5.0,5.0,5.0,5.0,5.0,250.0
tick,43,5.0,5.0,5.0,5.0,5.0,250.0
tick,44,5.0,5.0,5.0,5.0,5.0,250.0
tick,45,5.0,5.0,5.0,5.0,5.0,250.0
tick,46,5.0,5.0,5.0,5.0,5.0,250.0
tick,47,5.0,5.0,5.0,5.0,5.0,250.0
tick,48,5.0,5.0,5.0,5.0,5.0,250.0
tick,49,5.0,5.0,5.0,5.0,5.0,250.0
tick,50,5.0,5.0,5.0,5.0,5.0,250.0
tick,51,5.0,5.0,5.0,5.0,5.0,250.0
tick,52,5.0,5.0,5.0,5.0,5.0,250.0
tick,53,5.0,5.0,5.0,5.0,5.0,250.0
tick,54,5.0,5.0,5.0,5.0,5.0,250.0
tick,55,5.0,5.0,5.0,5.0,5.0,250.0
tick,56,5.0,5.0,5.0,5.0,5.0,250.0
tick,57,5.0,5.0,5.0,5.0,5.0,250.0
tick,58,5.0,5.0,5.0,5.0,5.0,250.0
tick,59,5.0,5.0,5.0,5.0,5.0,250.0
tick,60,5.0,5.0,5.0,5.0,5.0,250.0
tick,61,5.0,5.0,5.0,5.0,5.0,250.0
tick,62,5.0,5.0,5.0,5.0,5.0,250.0
tick,63,5.0,5.0,5.0,5.0,5.0,250.0
tick,64,5.0,5.0,5.0,5.0,5.0,250.0
tick,65,5.0,5.0,5.0,5.0,5.0,250.0
tick,66,5.0,5.0,5.0,5.0,5.0,250.0
tick,67,5.0,5.0,5.0,5.0,5.0,250.0
tick,68,5.0,5.0,5.0,5.0,5.0,250.0
tick,69,5.0,5.0,5.0,5.0,5.0,250.0
tick,70,5.0,5.0,5.0,5.0,5.0,250.0
tick,71,5.0,5.0,5.0,5.0,5.0,250.0
tick,72,5.0,5.0,5.0,5.0,5.0,250.0
tick,73,5.0,5.0,5.0,5.0,5.0,250.0
tick,74,5.0,5.0,5.0,5.0,5.0,250.0
tick,75,5.0,5.0,5.0,5.0,5.0,250.0
tick,76,5.0,5.0,5.0,5.0,5.0,250.0
tick,77,5.0,5.0,5.0,5.0,5.0,250.0
tick,78,5.0,5.0,5.0,5.0,5.0,250.0
tick,79,5.0,5.0,5.0,5.0,5.0,250.0
tick,80,5.0,5.0,5.0,5.0,5.0,250.0
tick,81,5.0,5.0,5.0,5.0,5.0,250.0
tick,82,5.0,5.0,5.0,5.0,5.0,250.0
tick,83,5.0,5.0,5.0,5.0,5.0,250.0
tick,84,5.0,5.0,5.0,5.0,5.0,250.0
tick,85,5.0,5.0,5.0,5.0,5.0,250.0
tick,86,5.0,5.0,5.0,5.0,5.0,250.0
tick,87,5.0,5.0,5.0,5.0,5.0,250.0
tick,88,5.0,5.0,5.0,5.0,5.0,250.0
tick,89,5.0,5.0,5.0,5.0,5.0,250.0
tick,90,5.0,5.0,5.0,5.0,5.0,250.0
tick,91,5.0,5.0,5.0,5.0,5.0,250.0
tick,92,5.0,5.0,5.0,5.0,5.0,250.0
tick,93,5.0,5.0,5.0,5.0,5.0,250.0
tick,94,5.0,5.0,5.0,5.0,5.0,250.0
tick,95,5.0,5.0,5.0,5.0,5.0,250.0
tick,96,5.0,5.0,5.0,5.0,5.0,250.0
tick,97,5.0,5.0,5.0,5.0,5.0,250.0
tick,98,5.0,5.0,5.0,5.0,5.0,250.0
tick,99,5.0,5.0,5.0,5.0,5.0,250.0
tick,100,5,5,5,5,5,250
tick,101,5,5,5,5,5,250
tick,102,5,5,5,5,5,250
tick,103,5,5,5,5,5,250
tick,104,5,5,5,5,5,250
tick,105,5,5,5,5,5,250
tick,106,5,5,5,5,5,250
tick,107,5,5,5,5,5,250
tick,108,5,5,5,5,5,250
tick,109,5,5,5,5,5,250
tick,110,5,5,5,5,5,250
tick,111,5,5,5,5,5,250
tick,112,5,5,5,5,5,250
tick,113,5,5,5,5,5,250
tick,114,5,5,5,5,5,250
tick,115,5,5,5,5,5,250
tick,116,5,5,5,5,5,250
tick,117,5,5,5,5,5,250
tick,118,5,5,5,5,5,250
tick,119,5,5,5,5,5,250
tick,120,5,5,5,5,5,250
trogfledgling,1,2,4,2,1000,2,4
trogfledgling,2,3.666666666666667,4.888888888888889,3.7777777777777777,1000.0,3.7777777777777777,4.555555555555555
trogfledgling,3,5.333333333333334,5.777777777777779,5.555555555555555,1000.0,5.555555555555555,5.111111111111111
trogfledgling,4,7.000000000000001,6.666666666666668,7.333333333333333,1000.0,7.333333333333333,5.666666666666666
trogfledgling,5,8.666666666666668,7.555555555555557,9.11111111111111,1000.0,9.11111111111111,6.222222222222221
trogfledgling,6,10.333333333333334,8.444444444444446,10.88888888888889,1000.0,10.88888888888889,6.777777777777777
trogfledgling,7,12.0,9.333333333333336,12.666666666666668,1000.0,12.666666666666668,7.333333333333332
trogfledgling,8,13.666666666666666,10.222222222222225,14.444444444444446,1000.0,14.444444444444446,7.8888888888888875
trogfledgling,9,15.333333333333332,11.111111111111114,16.222222222222225,1000.0,16.222222222222225,8.444444444444443
trogfledgling,10,17,12,18,1000,18,9
trogfledgling,11,18.4,12.866666666666667,19.466666666666665,1000.0,19.466666666666665,9.4
trogfledgling,12,19.799999999999997,13.733333333333334,20.93333333333333,1000.0,20.93333333333333,9.8
trogfledgling,13,21.199999999999996,14.600000000000001,22.399999999999995,1000.0,22.399999999999995,10.200000000000001
trogfledgling,14,22.599999999999994,15.466666666666669,23.86666666666666,1000.0,23.86666666666666,10.600000000000001
trogfledgling,15,23.999999999999993,16.333333333333336,25.333333333333325,1000.0,25.333333333333325,11.000000000000002
trogfledgling,16,25.39999999999999,17.200000000000003,26.79999999999999,1000.0,26.79999999999999,11.400000000000002
trogfledgling,17,26.79999999999999,18.06666666666667,28.266666666666655,1000.0,28.266666666666655,11.800000000000002
trogfledgling,18,28.19999999999999,18.933333333333337,29.73333333333332,1000.0,29.73333333333332,12.200000000000003
trogfledgling,19,29.599999999999987,19.800000000000004,31.199999999999985,1000.0,31.199999999999985,12.600000000000003
trogfledgling,20,30.999999999999986,20.66666666666667,32.66666666666665,1000.0,32.66666666666665,13.000000000000004
trogfledgling,21,32.399999999999984,21.53333333333334,34.13333333333332,1000.0,34.13333333333332,13.400000000000004
trogfledgling,22,33.79999999999998,22.400000000000006,35.59999999999999,1000.0,35.59999999999999,13.800000000000004
trogfledgling,23,35.19999999999998,23.266666666666673,37.066666666666656,1000.0,37.066666666666656,14.200000000000005
trogfledgling,24,36.59999999999998,24.13333333333334,38.533333333333324,1000.0,38.533333333333324,14.600000000000005
trogfledgling,25,38,25,40,1000,40,15
trogfledgling,26,38.48,25.52,42.0,1000.0,42.0,15.6
trogfledgling,27,38.959999999999994,26.04,44.0,1000.0,44.0,16.2
trogfledgling,28,39.43999999999999,26.56,46.0,1000.0,46.0,16.8
trogfledgling,29,39.91999999999999,27.08,48.0,1000.0,48.0,17.400000000000002
trogfledgling,30,40.399999999999984,27.599999999999998,50.0,1000.0,50.0,18.000000000000004
trogfledgling,31,40.87999999999998,28.119999999999997,52.0,1000.0,52.0,18.600000000000005
trogfledgling,32,41.35999999999998,28.639999999999997,54.0,1000.0,54.0,19.200000000000006
trogfledgling,33,41.839999999999975,29.159999999999997,56.0,1000.0,56.0,19.800000000000008
trogfledgling,34,42.31999999999997,29.679999999999996,58.0,1000.0,58.0,20.40000000000001
trogfledgling,35,42.79999999999997,30.199999999999996,60.0,1000.0,60.0,21.00000000000001
trogfledgling,36,43.279999999999966,30.719999999999995,62.0,1000.0,62.0,21.600000000000012
trogfledgling,37,43.75999999999996,31.239999999999995,64.0,1000.0,64.0,22.200000000000014
trogfledgling,38,44.23999999999996,31.759999999999994,66.0,1000.0,66.0,22.800000000000015
trogfledgling,39,44.719999999999956,32.279999999999994,68.0,1000.0,68.0,23.400000000000016
trogfledgling,40,45.19999999999995,32.8,70.0,1000.0,70.0,24.000000000000018
trogfledgling,41,45.67999999999995,33.32,72.0,1000.0,72.0,24.60000000000002
trogfledgling,42,46.15999999999995,33.84,74.0,1000.0,74.0,25.20000000000002
trogfledgling,43,46.639999999999944,34.36000000000001,76.0,1000.0,76.0,25.800000000000022
trogfledgling,44,47.11999999999994,34.88000000000001,78.0,1000.0,78.0,26.400000000000023
trogfledgling,45,47.59999999999994,35.40000000000001,80.0,1000.0,80.0,27.000000000000025
trogfledgling,46,48.079999999999934,35.920000000000016,82.0,1000.0,82.0,27.600000000000026
trogfledgling,47,48.55999999999993,36.44000000000002,84.0,1000.0,84.0,28.200000000000028
trogfledgling,48,49.03999999999993,36.96000000000002,86.0,1000.0,86.0,28.80000000000003
trogfledgling,49,49.519999999999925,37.480000000000025,88.0,1000.0,88.0,29.40000000000003
trogfledgling,50,50,38,90,1000,90,30
trogfledgling,51,51.6,38.88,92.0,1000.0,92.0,31.8
trogfledgling,52,53.2,39.760000000000005,94.0,1000.0,94.0,33.6
trogfledgling,53,54.800000000000004,40.64000000000001,96.0,1000.0,96.0,35.4
trogfledgling,54,56.400000000000006,41.52000000000001,98.0,1000.0,98.0,37.199999999999996
trogfledgling,55,58.00000000000001,42.40000000000001,100.0,1000.0,100.0,38.99999999999999
trogfledgling,56,59.60000000000001,43.280000000000015,102.0,1000.0,102.0,40.79999999999999
trogfledgling,57,61.20000000000001,44.16000000000002,104.0,1000.0,104.0,42.59999999999999
trogfledgling,58,62.80000000000001,45.04000000000002,106.0,1000.0,106.0,44.399999999999984
trogfledgling,59,64.4,45.92000000000002,108.0,1000.0,108.0,46.19999999999998
trogfledgling,60,66.0,46.800000000000026,110.0,1000.0,110.0,47.99999999999998
trogfledgling,61,67.6,47.68000000000003,112.0,1000.0,112.0,49.799999999999976
trogfledgling,62,69.19999999999999,48.56000000000003,114.0,1000.0,114.0,51.59999999999997
trogfledgling,63,70.79999999999998,49.44000000000003,116.0,1000.0,116.0,53.39999999999997
trogfledgling,64,72.39999999999998,50.320000000000036,118.0,1000.0,118.0,55.19999999999997
trogfledgling,65,73.99999999999997,51.20000000000004,120.0,1000.0,120.0,56.999999999999964
trogfledgling,66,75.59999999999997,52.08000000000004,122.0,1000.0,122.0,58.79999999999996
trogfledgling,67,77.19999999999996,52.96000000000004,124.0,1000.0,124.0,60.59999999999996
trogfledgling,68,78.79999999999995,53.840000000000046,126.0,1000.0,126.0,62.399999999999956
trogfledgling,69,80.39999999999995,54.72000000000005,128.0,1000.0,128.0,64.19999999999996
trogfledgling,70,81.99999999999994,55.60000000000005,130.0,1000.0,130.0,65.99999999999996
trogfledgling,71,83.59999999999994,56.480000000000054,132.0,1000.0,132.0,67.79999999999995
trogfledgling,72,85.19999999999993,57.360000000000056,134.0,1000.0,134.0,69.59999999999995
trogfledgling,73,86.79999999999993,58.24000000000006,136.0,1000.0,136.0,71.39999999999995
trogfledgling,74,88.39999999999992,59.12000000000006,138.0,1000.0,138.0,73.19999999999995
trogfledgling,75,90,60,140,1000,140,75
trogfledgling,76,90.8,61.0,143.4,1000.0,143.4,77.0
trogfledgling,77,91.6,62.0,146.8,1000.0,146.8,79.0
trogfledgling,78,92.39999999999999,63.0,150.20000000000002,1000.0,150.20000000000002,81.0
trogfledgling,79,93.19999999999999,64.0,153.60000000000002,1000.0,153.60000000000002,83.0
trogfledgling,80,93.99999999999999,65.0,157.00000000000003,1000.0,157.00000000000003,85.0
trogfledgling,81,94.79999999999998,66.0,160.40000000000003,1000.0,160.40000000000003,87.0
trogfledgling,82,95.59999999999998,67.0,163.80000000000004,1000.0,163.80000000000004,89.0
trogfledgling,83,96.39999999999998,68.0,167.20000000000005,1000.0,167.20000000000005,91.0
trogfledgling,84,97.19999999999997,69.0,170.60000000000005,1000.0,170.60000000000005,93.0
trogfledgling,85,97.99999999999997,70.0,174.00000000000006,1000.0,174.00000000000006,95.0
trogfledgling,86,98.79999999999997,71.0,177.40000000000006,1000.0,177.40000000000006,97.0
trogfledgling,87,99.59999999999997,72.0,180.80000000000007,1000.0,180.80000000000007,99.0
trogfledgling,88,100.39999999999996,73.0,184.20000000000007,1000.0,184.20000000000007,101.0
trogfledgling,89,101.19999999999996,74.0,187.60000000000008,1000.0,187.60000000000008,103.0
trogfledgling,90,101.99999999999996,75.0,191.00000000000009,1000.0,191.00000000000009,105.0
trogfledgling,91,102.79999999999995,76.0,194.4000000000001,1000.0,194.4000000000001,107.0
trogfledgling,92,103.59999999999995,77.0,197.8000000000001,1000.0,197.8000000000001,109.0
trogfledgling,93,104.39999999999995,78.0,201.2000000000001,1000.0,201.2000000000001,111.0
trogfledgling,94,105.19999999999995,79.0,204.6000000000001,1000.0,204.6000000000001,113.0
trogfledgling,95,105.99999999999994,80.0,208.0000000000001,1000.0,208.0000000000001,115.0
trogfledgling,96,106.79999999999994,81.0,211.40000000000012,1000.0,211.40000000000012,117.0
trogfledgling,97,107.59999999999994,82.0,214.80000000000013,1000.0,214.80000000000013,119.0
trogfledgling,98,108.39999999999993,83.0,218.20000000000013,1000.0,218.20000000000013,121.0
trogfledgling,99,109.19999999999993,84.0,221.60000000000014,1000.0,221.60000000000014,123.0
trogfledgling,100,110,85,225,1000,225,125
trogfledgling,101,110,85,225,1000,225,125
trogfledgling,102,110,85,225,1000,225,125
trogfledgling,103,110,85,225,1000,225,125
trogfledgling,104,110,85,225,1000,225,125
trogfledgling,105,110,85,225,1000,225,125
trogfledgling,106,110,85,225,1000,225,125
trogfledgling,107,110,85,225,1000,225,125
trogfledgling,108,110,85,225,1000,225,125
trogfledgling,109,110,85,225,1000,225,125
trogfledgling,110,110,85,225,1000,225,125
trogfledgling,111,110,85,225,1000,225,125
trogfledgling,112,110,85,225,1000,225,125
trogfledgling,113,110,85,225,1000,225,125
trogfledgling,114,110,85,225,1000,225,125
trogfledgling,115,110,85,225,1000,225,125
trogfledgling,116,110,85,225,1000,225,125
trogfledgling,117,110,85,225,1000,225,125
trogfledgling,118,110,85,225,1000,225,125
trogfledgling,119,110,85,225,1000,225,125
trogfledgling,120,110,85,225,1000,225,125
trogglowing,1,4,4,2,1000,2,5
trogglowing,2,6.888888888888889,5.777777777777778,3.4444444444444446,1000.0,3.4444444444444446,8.88888888888889
trogglowing,3,9.777777777777779,7.555555555555555,4.888888888888889,1000.0,4.888888888888889,12.777777777777779
trogglowing,4,12.666666666666668,9.333333333333332,6.333333333333334,1000.0,6.333333333333334,16.666666666666668
trogglowing,5,15.555555555555557,11.11111111111111,7.777777777777779,1000.0,7.777777777777779,20.555555555555557
trogglowing,6,18.444444444444446,12.88888888888889,9.222222222222223,1000.0,9.222222222222223,24.444444444444446
trogglowing,7,21.333333333333336,14.666666666666668,10.666666666666668,1000.0,10.666666666666668,28.333333333333336
trogglowing,8,24.222222222222225,16.444444444444446,12.111111111111112,1000.0,12.111111111111112,32.22222222222222
trogglowing,9,27.111111111111114,18.222222222222225,13.555555555555557,1000.0,13.555555555555557,36.11111111111111
trogglowing,10,30,20,15,1000,15,40
trogglowing,11,31.666666666666668,21.333333333333332,17.333333333333332,1000.0,17.333333333333332,42.666666666666664
trogglowing,12,33.333333333333336,22.666666666666664,19.666666666666664,1000.0,19.666666666666664,45.33333333333333
trogglowing,13,35.0,23.999999999999996,21.999999999999996,1000.0,21.999999999999996,47.99999999999999
trogglowing,14,36.666666666666664,25.33333333333333,24.33333333333333,1000.0,24.33333333333333,50.66666666666666
trogglowing,15,38.33333333333333,26.66666666666666,26.66666666666666,1000.0,26.66666666666666,53.33333333333332
trogglowing,16,39.99999999999999,27.999999999999993,28.999999999999993,1000.0,28.999999999999993,55.999999999999986
trogglowing,17,41.66666666666666,29.333333333333325,31.333333333333325,1000.0,31.333333333333325,58.66666666666665
trogglowing,18,43.33333333333332,30.666666666666657,33.66666666666666,1000.0,33.66666666666666,61.333333333333314
trogglowing,19,44.999999999999986,31.99999999999999,35.99999999999999,1000.0,35.99999999999999,63.99999999999998
trogglowing,20,46.66666666666665,33.33333333333332,38.33333333333333,1000.0,38.33333333333333,66.66666666666664
trogglowing,21,48.333333333333314,34.66666666666666,40.666666666666664,1000.0,40.666666666666664,69.33333333333331
trogglowing,22,49.99999999999998,35.99999999999999,43.0,1000.0,43.0,71.99999999999999
trogglowing,23,51.66666666666664,37.33333333333333,45.333333333333336,1000.0,45.333333333333336,74.66666666666666
trogglowing,24,53.33333333333331,38.666666666666664,47.66666666666667,1000.0,47.66666666666667,77.33333333333333
trogglowing,25,55,40,50,1000,50,80
trogglowing,26,56.4,41.6,54.0,1000.0,54.0,78.8
trogglowing,27,57.8,43.2,58.0,1000.0,58.0,77.6
trogglowing,28,59.199999999999996,44.800000000000004,62.0,1000.0,62.0,76.39999999999999
trogglowing,29,60.599999999999994,46.400000000000006,66.0,1000.0,66.0,75.19999999999999
trogglowing,30,61.99999999999999,48.00000000000001,70.0,1000.0,70.0,73.99999999999999
trogglowing,31,63.39999999999999,49.60000000000001,74.0,1000.0,74.0,72.79999999999998
trogglowing,32,64.8,51.20000000000001,78.0,1000.0,78.0,71.59999999999998
trogglowing,33,66.2,52.80000000000001,82.0,1000.0,82.0,70.39999999999998
trogglowing,34,67.60000000000001,54.40000000000001,86.0,1000.0,86.0,69.19999999999997
trogglowing,35,69.00000000000001,56.000000000000014,90.0,1000.0,90.0,67.99999999999997
trogglowing,36,70.40000000000002,57.600000000000016,94.0,1000.0,94.0,66.79999999999997
trogglowing,37,71.80000000000003,59.20000000000002,98.0,1000.0,98.0,65.59999999999997
trogglowing,38,73.20000000000003,60.80000000000002,102.0,1000.0,102.0,64.39999999999996
trogglowing,39,74.60000000000004,62.40000000000002,106.0,1000.0,106.0,63.19999999999996
trogglowing,40,76.00000000000004,64.00000000000001,110.0,1000.0,110.0,61.99999999999996
trogglowing,41,77.40000000000005,65.60000000000001,114.0,1000.0,114.0,60.799999999999955
trogglowing,42,78.80000000000005,67.2,118.0,1000.0,118.0,59.59999999999995
trogglowing,43,80.20000000000006,68.8,122.0,1000.0,122.0,58.39999999999995
trogglowing,44,81.60000000000007,70.39999999999999,126.0,1000.0,126.0,57.199999999999946
trogglowing,45,83.00000000000007,71.99999999999999,130.0,1000.0,130.0,55.99999999999994
trogglowing,46,84.40000000000008,73.59999999999998,134.0,1000.0,134.0,54.79999999999994
trogglowing,47,85.80000000000008,75.19999999999997,138.0,1000.0,138.0,53.59999999999994
trogglowing,48,87.20000000000009,76.79999999999997,142.0,1000.0,142.0,52.399999999999935
trogglowing,49,88.6000000000001,78.39999999999996,146.0,1000.0,146.0,51.19999999999993
trogglowing,50,90,80,150,1000,150,50
trogglowing,51,91.4,81.2,152.0,1000.0,152.0,52.0
trogglowing,52,92.80000000000001,82.4,154.0,1000.0,154.0,54.0
trogglowing,53,94.20000000000002,83.60000000000001,156.0,1000.0,156.0,56.0
trogglowing,54,95.60000000000002,84.80000000000001,158.0,1000.0,158.0,58.0
trogglowing,55,97.00000000000003,86.00000000000001,160.0,1000.0,160.0,60.0
trogglowing,56,98.40000000000003,87.20000000000002,162.0,1000.0,162.0,62.0
trogglowing,57,99.80000000000004,88.40000000000002,164.0,1000.0,164.0,64.0
trogglowing,58,101.20000000000005,89.60000000000002,166.0,1000.0,166.0,66.0
trogglowing,59,102.60000000000005,90.80000000000003,168.0,1000.0,168.0,68.0
trogglowing,60,104.00000000000006,92.00000000000003,170.0,1000.0,170.0,70.0
trogglowing,61,105.40000000000006,93.20000000000003,172.0,1000.0,172.0,72.0
trogglowing,62,106.80000000000007,94.40000000000003,174.0,1000.0,174.0,74.0
trogglowing,63,108.20000000000007,95.60000000000004,176.0,1000.0,176.0,76.0
trogglowing,64,109.60000000000008,96.80000000000004,178.0,1000.0,178.0,78.0
trogglowing,65,111.00000000000009,98.00000000000004,180.0,1000.0,180.0,80.0
trogglowing,66,112.40000000000009,99.20000000000005,182.0,1000.0,182.0,82.0
trogglowing,67,113.8000000000001,100.40000000000005,184.0,1000.0,184.0,84.0
trogglowing,68,115.2000000000001,101.60000000000005,186.0,1000.0,186.0,86.0
trogglowing,69,116.60000000000011,102.80000000000005,188.0,1000.0,188.0,88.0
trogglowing,70,118.00000000000011,104.00000000000006,190.0,1000.0,190.0,90.0
trogglowing,71,119.40000000000012,105.20000000000006,192.0,1000.0,192.0,92.0
trogglowing,72,120.80000000000013,106.40000000000006,194.0,1000.0,194.0,94.0
trogglowing,73,122.20000000000013,107.60000000000007,196.0,1000.0,196.0,96.0
trogglowing,74,123.60000000000014,108.80000000000007,198.0,1000.0,198.0,98.0
trogglowing,75,125,110,200,1000,200,100
trogglowing,76,127.0,111.6,203.2,1000.0,202.0,103.4
trogglowing,77,129.0,113.19999999999999,206.39999999999998,1000.0,204.0,106.80000000000001
trogglowing,78,131.0,114.79999999999998,209.59999999999997,1000.0,206.0,110.20000000000002
trogglowing,79,133.0,116.39999999999998,212.79999999999995,1000.0,208.0,113.60000000000002
trogglowing,80,135.0,117.99999999999997,215.99999999999994,1000.0,210.0,117.00000000000003
trogglowing,81,137.0,119.59999999999997,219.19999999999993,1000.0,212.0,120.40000000000003
trogglowing,82,139.0,121.19999999999996,222.39999999999992,1000.0,214.0,123.80000000000004
trogglowing,83,141.0,122.79999999999995,225.5999999999999,1000.0,216.0,127.20000000000005
trogglowing,84,143.0,124.39999999999995,228.7999999999999,1000.0,218.0,130.60000000000005
trogglowing,85,145.0,125.99999999999994,231.9999999999999,1000.0,220.0,134.00000000000006
trogglowing,86,147.0,127.59999999999994,235.19999999999987,1000.0,222.0,137.40000000000006
trogglowing,87,149.0,129.19999999999993,238.39999999999986,1000.0,224.0,140.80000000000007
trogglowing,88,151.0,130.79999999999993,241.59999999999985,1000.0,226.0,144.20000000000007
trogglowing,89,153.0,132.39999999999992,244.79999999999984,1000.0,228.0,147.60000000000008
trogglowing,90,155.0,133.99999999999991,247.99999999999983,1000.0,230.0,151.00000000000009
trogglowing,91,157.0,135.5999999999999,251.19999999999982,1000.0,232.0,154.4000000000001
trogglowing,92,159.0,137.1999999999999,254.3999999999998,1000.0,234.0,157.8000000000001
trogglowing,93,161.0,138.7999999999999,257.5999999999998,1000.0,236.0,161.2000000000001
trogglowing,94,163.0,140.3999999999999,260.7999999999998,1000.0,238.0,164.6000000000001
trogglowing,95,165.0,141.9999999999999,263.9999999999998,1000.0,240.0,168.0000000000001
trogglowing,96,167.0,143.59999999999988,267.19999999999976,1000.0,242.0,171.40000000000012
trogglowing,97,169.0,145.19999999999987,270.39999999999975,1000.0,244.0,174.80000000000013
trogglowing,98,171.0,146.79999999999987,273.59999999999974,1000.0,246.0,178.20000000000013
trogglowing,99,173.0,148.39999999999986,276.7999999999997,1000.0,248.0,181.60000000000014
trogglowing,100,175,150,280,1000,250,185
trogglowing,101,175,150,280,1000,250,185
trogglowing,102,175,150,280,1000,250,185
trogglowing,103,175,150,280,1000,250,185
trogglowing,104,175,150,280,1000,250,185
trogglowing,105,175,150,280,1000,250,185
trogglowing,106,175,150,280,1000,250,185
trogglowing,107,175,150,280,1000,250,185
trogglowing,108,175,150,280,1000,250,185
trogglowing,109,175,150,280,1000,250,185
trogglowing,110,175,150,280,1000,250,185
trogglowing,111,175,150,280,1000,250,185
trogglowing,112,175,150,280,1000,250,185
trogglowing,113,175,150,280,1000,250,185
trogglowing,114,175,150,280,1000,250,185
trogglowing,115,175,150,280,1000,250,185
trogglowing,116,175,150,280,1000,250,185
trogglowing,117,175,150,280,1000,250,185
trogglowing,118,175,150,280,1000,250,185
trogglowing,119,175,150,280,1000,250,185
trogglowing,120,175,150,280,1000,250,185
trogmelee,1,3,4,2,1000,2,5
trogmelee,2,5.444444444444445,5.222222222222222,4.0,1000.0,4.0,5.666666666666667
trogmelee,3,7.888888888888889,6.444444444444445,6.0,1000.0,6.0,6.333333333333334
trogmelee,4,10.333333333333334,7.666666666666667,8.0,1000.0,8.0,7.000000000000001
trogmelee,5,12.777777777777779,8.88888888888889,10.0,1000.0,10.0,7.666666666666668
trogmelee,6,15.222222222222223,10.11111111111111,12.0,1000.0,12.0,8.333333333333334
trogmelee,7,17.666666666666668,11.333333333333332,14.0,1000.0,14.0,9.0
trogmelee,8,20.111111111111114,12.555555555555554,16.0,1000.0,16.0,9.666666666666666
trogmelee,9,22.555555555555557,13.777777777777775,18.0,1000.0,18.0,10.333333333333332
trogmelee,10,25,15,20,1000,20,11
trogmelee,11,26.333333333333332,16.0,22.0,1000.0,22.0,11.4
trogmelee,12,27.666666666666664,17.0,24.0,1000.0,24.0,11.8
trogmelee,13,28.999999999999996,18.0,26.0,1000.0,26.0,12.200000000000001
trogmelee,14,30.33333333333333,19.0,28.0,1000.0,28.0,12.600000000000001
trogmelee,15,31.66666666666666,20.0,30.0,1000.0,30.0,13.000000000000002
trogmelee,16,32.99999999999999,21.0,32.0,1000.0,32.0,13.400000000000002
trogmelee,17,34.33333333333333,22.0,34.0,1000.0,34.0,13.800000000000002
trogmelee,18,35.666666666666664,23.0,36.0,1000.0,36.0,14.200000000000003
trogmelee,19,37.0,24.0,38.0,1000.0,38.0,14.600000000000003
trogmelee,20,38.333333333333336,25.0,40.0,1000.0,40.0,15.000000000000004
trogmelee,21,39.66666666666667,26.0,42.0,1000.0,42.0,15.400000000000004
trogmelee,22,41.00000000000001,27.0,44.0,1000.0,44.0,15.800000000000004
trogmelee,23,42.33333333333334,28.0,46.0,1000.0,46.0,16.200000000000003
trogmelee,24,43.66666666666668,29.0,48.0,1000.0,48.0,16.6
trogmelee,25,45,30,50,1000,50,17
trogmelee,26,45.6,30.6,52.0,1000.0,52.0,17.64
