###=SUM(D2:D14280)#=SUM(E2:E14280)#=SUM(F2:F14280)#=SUM(G2:G14280)#=SUM(H2:H14280)#=SUM(I2:I14280)
=IF(AND(CalcDamage!$K$24=B9657; CalcDamage!$L$24=C9657); TRUE; FALSE)#radrat#56#=IF(A9657;25;0)#=IF(A9657;25;0)#=IF(A9657;2;0)#=IF(A9657;1000;0)#=IF(A9657;2;0)#=IF(A9657;1000;0)
=IF(AND(CalcDamage!$K$24=B9658; CalcDamage!$L$24=C9658); TRUE; FALSE)#radrat#57#=IF(A9658;25;0)#=IF(A9658;25;0)#=IF(A9658;2;0)#=IF(A9658;1000;0)#=IF(A9658;2;0)#=IF(A9658;1000;0)
=IF(AND(CalcDamage!$K$24=B9659; CalcDamage!$L$24=C9659); TRUE; FALSE)#radrat#58#=IF(A9659;25;0)#=IF(A9659;25;0)#=IF(A9659;2;0)#=IF(A9659;1000;0)#=IF(A9659;2;0)#=IF(A9659;1000;0)
=IF(AND(CalcDamage!$K$24=B9660; CalcDamage!$L$24=C9660); TRUE; FALSE)#radrat#59#=IF(A9660;25;0)#=IF(A9660;25;0)#=IF(A9660;2;0)#=IF(A9660;1000;0)#=IF(A9660;2;0)#=IF(A9660;1000;0)
=IF(AND(CalcDamage!$K$24=B9661; CalcDamage!$L$24=C9661); TRUE; FALSE)#radrat#60#=IF(A9661;25;0)#=IF(A9661;25;0)#=IF(A9661;2;0)#=IF(A9661;1000;0)#=IF(A9661;2;0)#=IF(A9661;1000;0)
=IF(AND(CalcDamage!$K$24=B9662; CalcDamage!$L$24=C9662); TRUE; FALSE)#radrat#61#=IF(A9662;25;0)#=IF(A9662;25;0)#=IF(A9662;2;0)#=IF(A9662;1000;0)#=IF(A9662;2;0)#=IF(A9662;1000;0)
=IF(AND(CalcDamage!$K$24=B9663; CalcDamage!$L$24=C9663); TRUE; FALSE)#radrat#62#=IF(A9663;25;0)#=IF(A9663;25;0)#=IF(A9663;2;0)#=IF(A9663;1000;0)#=IF(A9663;2;0)#=IF(A9663;1000;0)
=IF(AND(CalcDamage!$K$24=B9664; CalcDamage!$L$24=C9664); TRUE; FALSE)#radrat#63#=IF(A9664;25;0)#=IF(A9664;25;0)#=IF(A9664;2;0)#=IF(A9664;1000;0)#=IF(A9664;2;0)#=IF(A9664;1000;0)
=IF(AND(CalcDamage!$K$24=B9665; CalcDamage!$L$24=C9665); TRUE; FALSE)#radrat#64#=IF(A9665;25;0)#=IF(A9665;25;0)#=IF(A9665;2;0)#=IF(A9665;1000;0)#=IF(A9665;2;0)#=IF(A9665;1000;0)
=IF(AND(CalcDamage!$K$24=B9666; CalcDamage!$L$24=C9666); TRUE; FALSE)#radrat#65#=IF(A9666;25;0)#=IF(A9666;25;0)#=IF(A9666;2;0)#=IF(A9666;1000;0)#=IF(A9666;2;0)#=IF(A9666;1000;0)
=IF(AND(CalcDamage!$K$24=B9667; CalcDamage!$L$24=C9667); TRUE; FALSE)#radrat#66#=IF(A9667;25;0)#=IF(A9667;25;0)#=IF(A9667;2;0)#=IF(A9667;1000;0)#=IF(A9667;2;0)#=IF(A9667;1000;0)
=IF(AND(CalcDamage!$K$24=B9668; CalcDamage!$L$24=C9668); TRUE; FALSE)#radrat#67#=IF(A9668;25;0)#=IF(A9668;25;0)#=IF(A9668;2;0)#=IF(A9668;1000;0)#=IF(A9668;2;0)#=IF(A9668;1000;0)
=IF(AND(CalcDamage!$K$24=B9669; CalcDamage!$L$24=C9669); TRUE; FALSE)#radrat#68#=IF(A9669;25;0)#=IF(A9669;25;0)#=IF(A9669;2;0)#=IF(A9669;1000;0)#=IF(A9669;2;0)#=IF(A9669;1000;0)
=IF(AND(CalcDamage!$K$24=B9670; CalcDamage!$L$24=C9670); TRUE; FALSE)#radrat#69#=IF(A9670;25;0)#=IF(A9670;25;0)#=IF(A9670;2;0)#=IF(A9670;1000;0)#=IF(A9670;2;0)#=IF(A9670;1000;0)
=IF(AND(CalcDamage!$K$24=B9671; CalcDamage!$L$24=C9671); TRUE; FALSE)#radrat#70#=IF(A9671;25;0)#=IF(A9671;25;0)#=IF(A9671;2;0)#=IF(A9671;1000;0)#=IF(A9671;2;0)#=IF(A9671;1000;0)
=IF(AND(CalcDamage!$K$24=B9672; CalcDamage!$L$24=C9672); TRUE; FALSE)#radrat#71#=IF(A9672;25;0)#=IF(A9672;25;0)#=IF(A9672;2;0)#=IF(A9672;1000;0)#=IF(A9672;2;0)#=IF(A9672;1000;0)
=IF(AND(CalcDamage!$K$24=B9673; CalcDamage!$L$24=C9673); TRUE; FALSE)#radrat#72#=IF(A9673;25;0)#=IF(A9673;25;0)#=IF(A9673;2;0)#=IF(A9673;1000;0)#=IF(A9673;2;0)#=IF(A9673;1000;0)
=IF(AND(CalcDamage!$K$24=B9674; CalcDamage!$L$24=C9674); TRUE; FALSE)#radrat#73#=IF(A9674;25;0)#=IF(A9674;25;0)#=IF(A9674;2;0)#=IF(A9674;1000;0)#=IF(A9674;2;0)#=IF(A9674;1000;0)
=IF(AND(CalcDamage!$K$24=B9675; CalcDamage!$L$24=C9675); TRUE; FALSE)#radrat#74#=IF(A9675;25;0)#=IF(A9675;25;0)#=IF(A9675;2;0)#=IF(A9675;1000;0)#=IF(A9675;2;0)#=IF(A9675;1000;0)
=IF(AND(CalcDamage!$K$24=B9676; CalcDamage!$L$24=C9676); TRUE; FALSE)#radrat#75#=IF(A9676;25;0)#=IF(A9676;25;0)#=IF(A9676;2;0)#=IF(A9676;1000;0)#=IF(A9676;2;0)#=IF(A9676;1000;0)
=IF(AND(CalcDamage!$K$24=B9677; CalcDamage!$L$24=C9677); TRUE; FALSE)#radrat#76#=IF(A9677;25;0)#=IF(A9677;25;0)#=IF(A9677;2;0)#=IF(A9677;1000;0)#=IF(A9677;2;0)#=IF(A9677;1000;0)
=IF(AND(CalcDamage!$K$24=B9678; CalcDamage!$L$24=C9678); TRUE; FALSE)#radrat#77#=IF(A9678;25;0)#=IF(A9678;25;0)#=IF(A9678;2;0)#=IF(A9678;1000;0)#=IF(A9678;2;0)#=IF(A9678;1000;0)
=IF(AND(CalcDamage!$K$24=B9679; CalcDamage!$L$24=C9679); TRUE; FALSE)#radrat#78#=IF(A9679;25;0)#=IF(A9679;25;0)#=IF(A9679;2;0)#=IF(A9679;1000;0)#=IF(A9679;2;0)#=IF(A9679;1000;0)
=IF(AND(CalcDamage!$K$24=B9680; CalcDamage!$L$24=C9680); TRUE; FALSE)#radrat#79#=IF(A9680;25;0)#=IF(A9680;25;0)#=IF(A9680;2;0)#=IF(A9680;1000;0)#=IF(A9680;2;0)#=IF(A9680;1000;0)
=IF(AND(CalcDamage!$K$24=B9681; CalcDamage!$L$24=C9681); TRUE; FALSE)#radrat#80#=IF(A9681;25;0)#=IF(A9681;25;0)#=IF(A9681;2;0)#=IF(A9681;1000;0)#=IF(A9681;2;0)#=IF(A9681;1000;0)
=IF(AND(CalcDamage!$K$24=B9682; CalcDamage!$L$24=C9682); TRUE; FALSE)#radrat#81#=IF(A9682;25;0)#=IF(A9682;25;0)#=IF(A9682;2;0)#=IF(A9682;1000;0)#=IF(A9682;2;0)#=IF(A9682;1000;0)
=IF(AND(CalcDamage!$K$24=B9683; CalcDamage!$L$24=C9683); TRUE; FALSE)#radrat#82#=IF(A9683;25;0)#=IF(A9683;25;0)#=IF(A9683;2;0)#=IF(A9683;1000;0)#=IF(A9683;2;0)#=IF(A9683;1000;0)
=IF(AND(CalcDamage!$K$24=B9684; CalcDamage!$L$24=C9684); TRUE; FALSE)#radrat#83#=IF(A9684;25;0)#=IF(A9684;25;0)#=IF(A9684;2;0)#=IF(A9684;1000;0)#=IF(A9684;2;0)#=IF(A9684;1000;0)
=IF(AND(CalcDamage!$K$24=B9685; CalcDamage!$L$24=C9685); TRUE; FALSE)#radrat#84#=IF(A9685;25;0)#=IF(A9685;25;0)#=IF(A9685;2;0)#=IF(A9685;1000;0)#=IF(A9685;2;0)#=IF(A9685;1000;0)
=IF(AND(CalcDamage!$K$24=B9686; CalcDamage!$L$24=C9686); TRUE; FALSE)#radrat#85#=IF(A9686;25;0)#=IF(A9686;25;0)#=IF(A9686;2;0)#=IF(A9686;1000;0)#=IF(A9686;2;0)#=IF(A9686;1000;0)
=IF(AND(CalcDamage!$K$24=B9687; CalcDamage!$L$24=C9687); TRUE; FALSE)#radrat#86#=IF(A9687;25;0)#=IF(A9687;25;0)#=IF(A9687;2;0)#=IF(A9687;1000;0)#=IF(A9687;2;0)#=IF(A9687;1000;0)
=IF(AND(CalcDamage!$K$24=B9688; CalcDamage!$L$24=C9688); TRUE; FALSE)#radrat#87#=IF(A9688;25;0)#=IF(A9688;25;0)#=IF(A9688;2;0)#=IF(A9688;1000;0)#=IF(A9688;2;0)#=IF(A9688;1000;0)
=IF(AND(CalcDamage!$K$24=B9689; CalcDamage!$L$24=C9689); TRUE; FALSE)#radrat#88#=IF(A9689;25;0)#=IF(A9689;25;0)#=IF(A9689;2;0)#=IF(A9689;1000;0)#=IF(A9689;2;0)#=IF(A9689;1000;0)
=IF(AND(CalcDamage!$K$24=B9690; CalcDamage!$L$24=C9690); TRUE; FALSE)#radrat#89#=IF(A9690;25;0)#=IF(A9690;25;0)#=IF(A9690;2;0)#=IF(A9690;1000;0)#=IF(A9690;2;0)#=IF(A9690;1000;0)
=IF(AND(CalcDamage!$K$24=B9691; CalcDamage!$L$24=C9691); TRUE; FALSE)#radrat#90#=IF(A9691;25;0)#=IF(A9691;25;0)#=IF(A9691;2;0)#=IF(A9691;1000;0)#=IF(A9691;2;0)#=IF(A9691;1000;0)
=IF(AND(CalcDamage!$K$24=B9692; CalcDamage!$L$24=C9692); TRUE; FALSE)#radrat#91#=IF(A9692;25;0)#=IF(A9692;25;0)#=IF(A9692;2;0)#=IF(A9692;1000;0)#=IF(A9692;2;0)#=IF(A9692;1000;0)
=IF(AND(CalcDamage!$K$24=B9693; CalcDamage!$L$24=C9693); TRUE; FALSE)#radrat#92#=IF(A9693;25;0)#=IF(A9693;25;0)#=IF(A9693;2;0)#=IF(A9693;1000;0)#=IF(A9693;2;0)#=IF(A9693;1000;0)
=IF(AND(CalcDamage!$K$24=B9694; CalcDamage!$L$24=C9694); TRUE; FALSE)#radrat#93#=IF(A9694;25;0)#=IF(A9694;25;0)#=IF(A9694;2;0)#=IF(A9694;1000;0)#=IF(A9694;2;0)#=IF(A9694;1000;0)
=IF(AND(CalcDamage!$K$24=B9695; CalcDamage!$L$24=C9695); TRUE; FALSE)#radrat#94#=IF(A9695;25;0)#=IF(A9695;25;0)#=IF(A9695;2;0)#=IF(A9695;1000;0)#=IF(A9695;2;0)#=IF(A9695;1000;0)
=IF(AND(CalcDamage!$K$24=B9696; CalcDamage!$L$24=C9696); TRUE; FALSE)#radrat#95#=IF(A9696;25;0)#=IF(A9696;25;0)#=IF(A9696;2;0)#=IF(A9696;1000;0)#=IF(A9696;2;0)#=IF(A9696;1000;0)
=IF(AND(CalcDamage!$K$24=B9697; CalcDamage!$L$24=C9697); TRUE; FALSE)#radrat#96#=IF(A9697;25;0)#=IF(A9697;25;0)#=IF(A9697;2;0)#=IF(A9697;1000;0)#=IF(A9697;2;0)#=IF(A9697;1000;0)
=IF(AND(CalcDamage!$K$24=B9698; CalcDamage!$L$24=C9698); TRUE; FALSE)#radrat#97#=IF(A9698;25;0)#=IF(A9698;25;0)#=IF(A9698;2;0)#=IF(A9698;1000;0)#=IF(A9698;2;0)#=IF(A9698;1000;0)
=IF(AND(CalcDamage!$K$24=B9699; CalcDamage!$L$24=C9699); TRUE; FALSE)#radrat#98#=IF(A9699;25;0)#=IF(A9699;25;0)#=IF(A9699;2;0)#=IF(A9699;1000;0)#=IF(A9699;2;0)#=IF(A9699;1000;0)
=IF(AND(CalcDamage!$K$24=B9700; CalcDamage!$L$24=C9700); TRUE; FALSE)#radrat#99#=IF(A9700;25;0)#=IF(A9700;25;0)#=IF(A9700;2;0)#=IF(A9700;1000;0)#=IF(A9700;2;0)#=IF(A9700;1000;0)
=IF(AND(CalcDamage!$K$24=B9701; CalcDamage!$L$24=C9701); TRUE; FALSE)#radrat#100#=IF(A9701;25;0)#=IF(A9701;25;0)#=IF(A9701;2;0)#=IF(A9701;1000;0)#=IF(A9701;2;0)#=IF(A9701;1000;0)
=IF(AND(CalcDamage!$K$24=B9702; CalcDamage!$L$24=C9702); TRUE; FALSE)#radrat#101#=IF(A9702;25;0)#=IF(A9702;25;0)#=IF(A9702;2;0)#=IF(A9702;1000;0)#=IF(A9702;2;0)#=IF(A9702;1000;0)
=IF(AND(CalcDamage!$K$24=B9703; CalcDamage!$L$24=C9703); TRUE; FALSE)#radrat#102#=IF(A9703;25;0)#=IF(A9703;25;0)#=IF(A9703;2;0)#=IF(A9703;1000;0)#=IF(A9703;2;0)#=IF(A9703;1000;0)
=IF(AND(CalcDamage!$K$24=B9704; CalcDamage!$L$24=C9704); TRUE; FALSE)#radrat#103#=IF(A9704;25;0)#=IF(A9704;25;0)#=IF(A9704;2;0)#=IF(A9704;1000;0)#=IF(A9704;2;0)#=IF(A9704;1000;0)
=IF(AND(CalcDamage!$K$24=B9705; CalcDamage!$L$24=C9705); TRUE; FALSE)#radrat#104#=IF(A9705;25;0)#=IF(A9705;25;0)#=IF(A9705;2;0)#=IF(A9705;1000;0)#=IF(A9705;2;0)#=IF(A9705;1000;0)
=IF(AND(CalcDamage!$K$24=B9706; CalcDamage!$L$24=C9706); TRUE; FALSE)#radrat#105#=IF(A9706;25;0)#=IF(A9706;25;0)#=IF(A9706;2;0)#=IF(A9706;1000;0)#=IF(A9706;2;0)#=IF(A9706;1000;0)
=IF(AND(CalcDamage!$K$24=B9707; CalcDamage!$L$24=C9707); TRUE; FALSE)#radrat#106#=IF(A9707;25;0)#=IF(A9707;25;0)#=IF(A9707;2;0)#=IF(A9707;1000;0)#=IF(A9707;2;0)#=IF(A9707;1000;0)
=IF(AND(CalcDamage!$K$24=B9708; CalcDamage!$L$24=C9708); TRUE; FALSE)#radrat#107#=IF(A9708;25;0)#=IF(A9708;25;0)#=IF(A9708;2;0)#=IF(A9708;1000;0)#=IF(A9708;2;0)#=IF(A9708;1000;0)
=IF(AND(CalcDamage!$K$24=B9709; CalcDamage!$L$24=C9709); TRUE; FALSE)#radrat#108#=IF(A9709;25;0)#=IF(A9709;25;0)#=IF(A9709;2;0)#=IF(A9709;1000;0)#=IF(A9709;2;0)#=IF(A9709;1000;0)
=IF(AND(CalcDamage!$K$24=B9710; CalcDamage!$L$24=C9710); TRUE; FALSE)#radrat#109#=IF(A9710;25;0)#=IF(A9710;25;0)#=IF(A9710;2;0)#=IF(A9710;1000;0)#=IF(A9710;2;0)#=IF(A9710;1000;0)
=IF(AND(CalcDamage!$K$24=B9711; CalcDamage!$L$24=C9711); TRUE; FALSE)#radrat#110#=IF(A9711;25;0)#=IF(A9711;25;0)#=IF(A9711;2;0)#=IF(A9711;1000;0)#=IF(A9711;2;0)#=IF(A9711;1000;0)
=IF(AND(CalcDamage!$K$24=B9712; CalcDamage!$L$24=C9712); TRUE; FALSE)#radrat#111#=IF(A9712;25;0)#=IF(A9712;25;0)#=IF(A9712;2;0)#=IF(A9712;1000;0)#=IF(A9712;2;0)#=IF(A9712;1000;0)
=IF(AND(CalcDamage!$K$24=B9713; CalcDamage!$L$24=C9713); TRUE; FALSE)#radrat#112#=IF(A9713;25;0)#=IF(A9713;25;0)#=IF(A9713;2;0)#=IF(A9713;1000;0)#=IF(A9713;2;0)#=IF(A9713;1000;0)
=IF(AND(CalcDamage!$K$24=B9714; CalcDamage!$L$24=C9714); TRUE; FALSE)#radrat#113#=IF(A9714;25;0)#=IF(A9714;25;0)#=IF(A9714;2;0)#=IF(A9714;1000;0)#=IF(A9714;2;0)#=IF(A9714;1000;0)
=IF(AND(CalcDamage!$K$24=B9715; CalcDamage!$L$24=C9715); TRUE; FALSE)#radrat#114#=IF(A9715;25;0)#=IF(A9715;25;0)#=IF(A9715;2;0)#=IF(A9715;1000;0)#=IF(A9715;2;0)#=IF(A9715;1000;0)
=IF(AND(CalcDamage!$K$24=B9716; CalcDamage!$L$24=C9716); TRUE; FALSE)#radrat#115#=IF(A9716;25;0)#=IF(A9716;25;0)#=IF(A9716;2;0)#=IF(A9716;1000;0)#=IF(A9716;2;0)#=IF(A9716;1000;0)
=IF(AND(CalcDamage!$K$24=B9717; CalcDamage!$L$24=C9717); TRUE; FALSE)#radrat#116#=IF(A9717;25;0)#=IF(A9717;25;0)#=IF(A9717;2;0)#=IF(A9717;1000;0)#=IF(A9717;2;0)#=IF(A9717;1000;0)
=IF(AND(CalcDamage!$K$24=B9718; CalcDamage!$L$24=C9718); TRUE; FALSE)#radrat#117#=IF(A9718;25;0)#=IF(A9718;25;0)#=IF(A9718;2;0)#=IF(A9718;1000;0)#=IF(A9718;2;0)#=IF(A9718;1000;0)
=IF(AND(CalcDamage!$K$24=B9719; CalcDamage!$L$24=C9719); TRUE; FALSE)#radrat#118#=IF(A9719;25;0)#=IF(A9719;25;0)#=IF(A9719;2;0)#=IF(A9719;1000;0)#=IF(A9719;2;0)#=IF(A9719;1000;0)
=IF(AND(CalcDamage!$K$24=B9720; CalcDamage!$L$24=C9720); TRUE; FALSE)#radrat#119#=IF(A9720;25;0)#=IF(A9720;25;0)#=IF(A9720;2;0)#=IF(A9720;1000;0)#=IF(A9720;2;0)#=IF(A9720;1000;0)
=IF(AND(CalcDamage!$K$24=B9721; CalcDamage!$L$24=C9721); TRUE; FALSE)#radrat#120#=IF(A9721;25;0)#=IF(A9721;25;0)#=IF(A9721;2;0)#=IF(A9721;1000;0)#=IF(A9721;2;0)#=IF(A9721;1000;0)
=IF(AND(CalcDamage!$K$24=B9722; CalcDamage!$L$24=C9722); TRUE; FALSE)#radroach#1#=IF(A9722;4;0)#=IF(A9722;4;0)#=IF(A9722;4;0)#=IF(A9722;4;0)#=IF(A9722;4;0)#=IF(A9722;250;0)
=IF(AND(CalcDamage!$K$24=B9723; CalcDamage!$L$24=C9723); TRUE; FALSE)#radroach#2#=IF(A9723;4,0;0)#=IF(A9723;4,0;0)#=IF(A9723;4,0;0)#=IF(A9723;4,0;0)#=IF(A9723;4,0;0)#=IF(A9723;250,0;0)
=IF(AND(CalcDamage!$K$24=B9724; CalcDamage!$L$24=C9724); TRUE; FALSE)#radroach#3#=IF(A9724;4,0;0)#=IF(A9724;4,0;0)#=IF(A9724;4,0;0)#=IF(A9724;4,0;0)#=IF(A9724;4,0;0)#=IF(A9724;250,0;0)
=IF(AND(CalcDamage!$K$24=B9725; CalcDamage!$L$24=C9725); TRUE; FALSE)#radroach#4#=IF(A9725;4,0;0)#=IF(A9725;4,0;0)#=IF(A9725;4,0;0)#=IF(A9725;4,0;0)#=IF(A9725;4,0;0)#=IF(A9725;250,0;0)
=IF(AND(CalcDamage!$K$24=B9726; CalcDamage!$L$24=C9726); TRUE; FALSE)#radroach#5#=IF(A9726;4;0)#=IF(A9726;4;0)#=IF(A9726;4;0)#=IF(A9726;4;0)#=IF(A9726;4;0)#=IF(A9726;250;0)
=IF(AND(CalcDamage!$K$24=B9727; CalcDamage!$L$24=C9727); TRUE; FALSE)#radroach#6#=IF(A9727;4,0;0)#=IF(A9727;4,0;0)#=IF(A9727;4,0;0)#=IF(A9727;4,0;0)#=IF(A9727;4,0;0)#=IF(A9727;250,0;0)
=IF(AND(CalcDamage!$K$24=B9728; CalcDamage!$L$24=C9728); TRUE; FALSE)#radroach#7#=IF(A9728;4,0;0)#=IF(A9728;4,0;0)#=IF(A9728;4,0;0)#=IF(A9728;4,0;0)#=IF(A9728;4,0;0)#=IF(A9728;250,0;0)
=IF(AND(CalcDamage!$K$24=B9729; CalcDamage!$L$24=C9729); TRUE; FALSE)#radroach#8#=IF(A9729;4,0;0)#=IF(A9729;4,0;0)#=IF(A9729;4,0;0)#=IF(A9729;4,0;0)#=IF(A9729;4,0;0)#=IF(A9729;250,0;0)
=IF(AND(CalcDamage!$K$24=B9730; CalcDamage!$L$24=C9730); TRUE; FALSE)#radroach#9#=IF(A9730;4,0;0)#=IF(A9730;4,0;0)#=IF(A9730;4,0;0)#=IF(A9730;4,0;0)#=IF(A9730;4,0;0)#=IF(A9730;250,0;0)
=IF(AND(CalcDamage!$K$24=B9731; CalcDamage!$L$24=C9731); TRUE; FALSE)#radroach#10#=IF(A9731;4;0)#=IF(A9731;4;0)#=IF(A9731;4;0)#=IF(A9731;4;0)#=IF(A9731;4;0)#=IF(A9731;250;0)
=IF(AND(CalcDamage!$K$24=B9732; CalcDamage!$L$24=C9732); TRUE; FALSE)#radroach#11#=IF(A9732;4;0)#=IF(A9732;4;0)#=IF(A9732;4;0)#=IF(A9732;4;0)#=IF(A9732;4;0)#=IF(A9732;250;0)
=IF(AND(CalcDamage!$K$24=B9733; CalcDamage!$L$24=C9733); TRUE; FALSE)#radroach#12#=IF(A9733;4;0)#=IF(A9733;4;0)#=IF(A9733;4;0)#=IF(A9733;4;0)#=IF(A9733;4;0)#=IF(A9733;250;0)
=IF(AND(CalcDamage!$K$24=B9734; CalcDamage!$L$24=C9734); TRUE; FALSE)#radroach#13#=IF(A9734;4;0)#=IF(A9734;4;0)#=IF(A9734;4;0)#=IF(A9734;4;0)#=IF(A9734;4;0)#=IF(A9734;250;0)
=IF(AND(CalcDamage!$K$24=B9735; CalcDamage!$L$24=C9735); TRUE; FALSE)#radroach#14#=IF(A9735;4;0)#=IF(A9735;4;0)#=IF(A9735;4;0)#=IF(A9735;4;0)#=IF(A9735;4;0)#=IF(A9735;250;0)
=IF(AND(CalcDamage!$K$24=B9736; CalcDamage!$L$24=C9736); TRUE; FALSE)#radroach#15#=IF(A9736;4;0)#=IF(A9736;4;0)#=IF(A9736;4;0)#=IF(A9736;4;0)#=IF(A9736;4;0)#=IF(A9736;250;0)
=IF(AND(CalcDamage!$K$24=B9737; CalcDamage!$L$24=C9737); TRUE; FALSE)#radroach#16#=IF(A9737;4;0)#=IF(A9737;4;0)#=IF(A9737;4;0)#=IF(A9737;4;0)#=IF(A9737;4;0)#=IF(A9737;250;0)
=IF(AND(CalcDamage!$K$24=B9738; CalcDamage!$L$24=C9738); TRUE; FALSE)#radroach#17#=IF(A9738;4;0)#=IF(A9738;4;0)#=IF(A9738;4;0)#=IF(A9738;4;0)#=IF(A9738;4;0)#=IF(A9738;250;0)
=IF(AND(CalcDamage!$K$24=B9739; CalcDamage!$L$24=C9739); TRUE; FALSE)#radroach#18#=IF(A9739;4;0)#=IF(A9739;4;0)#=IF(A9739;4;0)#=IF(A9739;4;0)#=IF(A9739;4;0)#=IF(A9739;250;0)
=IF(AND(CalcDamage!$K$24=B9740; CalcDamage!$L$24=C9740); TRUE; FALSE)#radroach#19#=IF(A9740;4;0)#=IF(A9740;4;0)#=IF(A9740;4;0)#=IF(A9740;4;0)#=IF(A9740;4;0)#=IF(A9740;250;0)
=IF(AND(CalcDamage!$K$24=B9741; CalcDamage!$L$24=C9741); TRUE; FALSE)#radroach#20#=IF(A9741;4;0)#=IF(A9741;4;0)#=IF(A9741;4;0)#=IF(A9741;4;0)#=IF(A9741;4;0)#=IF(A9741;250;0)
=IF(AND(CalcDamage!$K$24=B9742; CalcDamage!$L$24=C9742); TRUE; FALSE)#radroach#21#=IF(A9742;4;0)#=IF(A9742;4;0)#=IF(A9742;4;0)#=IF(A9742;4;0)#=IF(A9742;4;0)#=IF(A9742;250;0)
=IF(AND(CalcDamage!$K$24=B9743; CalcDamage!$L$24=C9743); TRUE; FALSE)#radroach#22#=IF(A9743;4;0)#=IF(A9743;4;0)#=IF(A9743;4;0)#=IF(A9743;4;0)#=IF(A9743;4;0)#=IF(A9743;250;0)
=IF(AND(CalcDamage!$K$24=B9744; CalcDamage!$L$24=C9744); TRUE; FALSE)#radroach#23#=IF(A9744;4;0)#=IF(A9744;4;0)#=IF(A9744;4;0)#=IF(A9744;4;0)#=IF(A9744;4;0)#=IF(A9744;250;0)
=IF(AND(CalcDamage!$K$24=B9745; CalcDamage!$L$24=C9745); TRUE; FALSE)#radroach#24#=IF(A9745;4;0)#=IF(A9745;4;0)#=IF(A9745;4;0)#=IF(A9745;4;0)#=IF(A9745;4;0)#=IF(A9745;250;0)
=IF(AND(CalcDamage!$K$24=B9746; CalcDamage!$L$24=C9746); TRUE; FALSE)#radroach#25#=IF(A9746;4;0)#=IF(A9746;4;0)#=IF(A9746;4;0)#=IF(A9746;4;0)#=IF(A9746;4;0)#=IF(A9746;250;0)
=IF(AND(CalcDamage!$K$24=B9747; CalcDamage!$L$24=C9747); TRUE; FALSE)#radroach#26#=IF(A9747;4;0)#=IF(A9747;4;0)#=IF(A9747;4;0)#=IF(A9747;4;0)#=IF(A9747;4;0)#=IF(A9747;250;0)
=IF(AND(CalcDamage!$K$24=B9748; CalcDamage!$L$24=C9748); TRUE; FALSE)#radroach#27#=IF(A9748;4;0)#=IF(A9748;4;0)#=IF(A9748;4;0)#=IF(A9748;4;0)#=IF(A9748;4;0)#=IF(A9748;250;0)
=IF(AND(CalcDamage!$K$24=B9749; CalcDamage!$L$24=C9749); TRUE; FALSE)#radroach#28#=IF(A9749;4;0)#=IF(A9749;4;0)#=IF(A9749;4;0)#=IF(A9749;4;0)#=IF(A9749;4;0)#=IF(A9749;250;0)
=IF(AND(CalcDamage!$K$24=B9750; CalcDamage!$L$24=C9750); TRUE; FALSE)#radroach#29#=IF(A9750;4;0)#=IF(A9750;4;0)#=IF(A9750;4;0)#=IF(A9750;4;0)#=IF(A9750;4;0)#=IF(A9750;250;0)
=IF(AND(CalcDamage!$K$24=B9751; CalcDamage!$L$24=C9751); TRUE; FALSE)#radroach#30#=IF(A9751;4;0)#=IF(A9751;4;0)#=IF(A9751;4;0)#=IF(A9751;4;0)#=IF(A9751;4;0)#=IF(A9751;250;0)
=IF(AND(CalcDamage!$K$24=B9752; CalcDamage!$L$24=C9752); TRUE; FALSE)#radroach#31#=IF(A9752;4;0)#=IF(A9752;4;0)#=IF(A9752;4;0)#=IF(A9752;4;0)#=IF(A9752;4;0)#=IF(A9752;250;0)
=IF(AND(CalcDamage!$K$24=B9753; CalcDamage!$L$24=C9753); TRUE; FALSE)#radroach#32#=IF(A9753;4;0)#=IF(A9753;4;0)#=IF(A9753;4;0)#=IF(A9753;4;0)#=IF(A9753;4;0)#=IF(A9753;250;0)
=IF(AND(CalcDamage!$K$24=B9754; CalcDamage!$L$24=C9754); TRUE; FALSE)#radroach#33#=IF(A9754;4;0)#=IF(A9754;4;0)#=IF(A9754;4;0)#=IF(A9754;4;0)#=IF(A9754;4;0)#=IF(A9754;250;0)
=IF(AND(CalcDamage!$K$24=B9755; CalcDamage!$L$24=C9755); TRUE; FALSE)#radroach#34#=IF(A9755;4;0)#=IF(A9755;4;0)#=IF(A9755;4;0)#=IF(A9755;4;0)#=IF(A9755;4;0)#=IF(A9755;250;0)
=IF(AND(CalcDamage!$K$24=B9756; CalcDamage!$L$24=C9756); TRUE; FALSE)#radroach#35#=IF(A9756;4;0)#=IF(A9756;4;0)#=IF(A9756;4;0)#=IF(A9756;4;0)#=IF(A9756;4;0)#=IF(A9756;250;0)
=IF(AND(CalcDamage!$K$24=B9757; CalcDamage!$L$24=C9757); TRUE; FALSE)#radroach#36#=IF(A9757;4;0)#=IF(A9757;4;0)#=IF(A9757;4;0)#=IF(A9757;4;0)#=IF(A9757;4;0)#=IF(A9757;250;0)
=IF(AND(CalcDamage!$K$24=B9758; CalcDamage!$L$24=C9758); TRUE; FALSE)#radroach#37#=IF(A9758;4;0)#=IF(A9758;4;0)#=IF(A9758;4;0)#=IF(A9758;4;0)#=IF(A9758;4;0)#=IF(A9758;250;0)
