Name,Level,health
universal_tier19,7,83.0
universal_tier19,8,89
universal_tier19,9,95.0
universal_tier19,10,101
universal_tier19,11,107.0
universal_tier19,12,113
universal_tier19,13,119.5
universal_tier19,14,126
universal_tier19,15,132.5
universal_tier19,16,139
universal_tier19,17,145.5
universal_tier19,18,152
universal_tier19,19,158.5
universal_tier19,20,165
universal_tier19,21,172.0
universal_tier19,22,179
universal_tier19,23,185.5
universal_tier19,24,192
universal_tier19,25,199.5
universal_tier19,26,207
universal_tier19,27,214.0
universal_tier19,28,221
universal_tier19,29,228.5
universal_tier19,30,236
universal_tier19,31,243.5
universal_tier19,32,251
universal_tier19,33,258.5
universal_tier19,34,266
universal_tier19,35,274.0
universal_tier19,36,282
universal_tier19,37,290.5
universal_tier19,38,299
universal_tier19,39,307.0
universal_tier19,40,315
universal_tier19,41,324.0
universal_tier19,42,333
universal_tier19,43,341.5
universal_tier19,44,350
universal_tier19,45,359.5
universal_tier19,46,369
universal_tier19,47,378.0
universal_tier19,48,387
universal_tier19,49,397.0
universal_tier19,50,407
universal_tier19,51,417.0
universal_tier19,52,427
universal_tier19,53,437.5
universal_tier19,54,448
universal_tier19,55,458.5
universal_tier19,56,469
universal_tier19,57,480.0
universal_tier19,58,491
universal_tier19,59,502.5
universal_tier19,60,514
universal_tier19,61,526.0
universal_tier19,62,538
universal_tier19,63,550.5
universal_tier19,64,563
universal_tier19,65,576.0
universal_tier19,66,589
universal_tier19,67,602.0
universal_tier19,68,615
universal_tier19,69,629.0
universal_tier19,70,643
universal_tier19,71,657.5
universal_tier19,72,672
universal_tier19,73,687.0
universal_tier19,74,702
universal_tier19,75,718.0
universal_tier19,76,734
universal_tier19,77,750.5
universal_tier19,78,767
universal_tier19,79,784.0
universal_tier19,80,801
universal_tier19,81,819.0
universal_tier19,82,837
universal_tier19,83,855.5
universal_tier19,84,874
universal_tier19,85,893.5
universal_tier19,86,913
universal_tier19,87,933.5
universal_tier19,88,954
universal_tier19,89,975.5
universal_tier19,90,997
universal_tier19,91,1019.5
universal_tier19,92,1042
universal_tier19,93,1065.5
universal_tier19,94,1089
universal_tier19,95,1114.0
universal_tier19,96,1139
universal_tier19,97,1165.0
universal_tier19,98,1191
universal_tier19,99,1218.0
universal_tier19,100,1245
universal_tier19,101,1245
universal_tier19,102,1245
universal_tier19,103,1245
universal_tier19,104,1245
universal_tier19,105,1245
universal_tier19,106,1245
universal_tier19,107,1245
universal_tier19,108,1245
universal_tier19,109,1245
universal_tier19,110,1245
universal_tier19,111,1245
universal_tier19,112,1245
universal_tier19,113,1245
universal_tier19,114,1245
universal_tier19,115,1245
universal_tier19,116,1245
universal_tier19,117,1245
universal_tier19,118,1245
universal_tier19,119,1245
universal_tier19,120,1245
universal_tier2,1,3
universal_tier2,2,3
universal_tier2,3,3.5
universal_tier2,4,4
universal_tier2,5,4.5
universal_tier2,6,5
universal_tier2,7,5.5
universal_tier2,8,6
universal_tier2,9,6.5
universal_tier2,10,7
universal_tier2,11,7.5
universal_tier2,12,8
universal_tier2,13,9.0
universal_tier2,14,10
universal_tier2,15,10.5
universal_tier2,16,11
universal_tier2,17,11.5
universal_tier2,18,12
universal_tier2,19,12.5
universal_tier2,20,13
universal_tier2,21,13.5
universal_tier2,22,14
universal_tier2,23,14.5
universal_tier2,24,15
universal_tier2,25,16.0
universal_tier2,26,17
universal_tier2,27,17.5
universal_tier2,28,18
universal_tier2,29,18.5
universal_tier2,30,19
universal_tier2,31,19.5
universal_tier2,32,20
universal_tier2,33,21.0
universal_tier2,34,22
universal_tier2,35,22.5
universal_tier2,36,23
universal_tier2,37,23.5
universal_tier2,38,24
universal_tier2,39,25.0
universal_tier2,40,26
universal_tier2,41,26.5
universal_tier2,42,27
universal_tier2,43,28.0
universal_tier2,44,29
universal_tier2,45,29.5
universal_tier2,46,30
universal_tier2,47,31.0
universal_tier2,48,32
universal_tier2,49,33.0
universal_tier2,50,34
universal_tier2,51,34.5
universal_tier2,52,35
universal_tier2,53,36.0
universal_tier2,54,37
universal_tier2,55,38.0
universal_tier2,56,39
universal_tier2,57,40.0
universal_tier2,58,41
universal_tier2,59,42.0
universal_tier2,60,43
universal_tier2,61,44.0
universal_tier2,62,45
universal_tier2,63,46.0
universal_tier2,64,47
universal_tier2,65,48.0
universal_tier2,66,49
universal_tier2,67,50.0
universal_tier2,68,51
universal_tier2,69,52.5
universal_tier2,70,54
universal_tier2,71,55.0
universal_tier2,72,56
universal_tier2,73,57.5
universal_tier2,74,59
universal_tier2,75,60.5
universal_tier2,76,62
universal_tier2,77,63.0
universal_tier2,78,64
universal_tier2,79,65.5
universal_tier2,80,67
universal_tier2,81,68.5
universal_tier2,82,70
universal_tier2,83,72.0
universal_tier2,84,74
universal_tier2,85,75.5
universal_tier2,86,77
universal_tier2,87,79.0
universal_tier2,88,81
universal_tier2,89,83.0
universal_tier2,90,85
universal_tier2,91,87.0
universal_tier2,92,89
universal_tier2,93,91.0
universal_tier2,94,93
universal_tier2,95,95.0
universal_tier2,96,97
universal_tier2,97,99.5
universal_tier2,98,102
universal_tier2,99,104.5
universal_tier2,100,107
universal_tier2,101,107
universal_tier2,102,107
universal_tier2,103,107
universal_tier2,104,107
universal_tier2,105,107
universal_tier2,106,107
universal_tier2,107,107
universal_tier2,108,107
universal_tier2,109,107
universal_tier2,110,107
universal_tier2,111,107
universal_tier2,112,107
universal_tier2,113,107
universal_tier2,114,107
universal_tier2,115,107
universal_tier2,116,107
universal_tier2,117,107
universal_tier2,118,107
universal_tier2,119,107
universal_tier2,120,107
universal_tier20,1,63
universal_tier20,2,63
universal_tier20,3,70.0
universal_tier20,4,77
universal_tier20,5,84.0
universal_tier20,6,91
universal_tier20,7,98.0
universal_tier20,8,105
universal_tier20,9,112.0
universal_tier20,10,119
universal_tier20,11,126.5
universal_tier20,12,134
universal_tier20,13,141.5
universal_tier20,14,149
universal_tier20,15,156.5
universal_tier20,16,164
universal_tier20,17,171.5
universal_tier20,18,179
universal_tier20,19,187.0
universal_tier20,20,195
universal_tier20,21,203.0
universal_tier20,22,211
universal_tier20,23,219.0
universal_tier20,24,227
universal_tier20,25,235.5
universal_tier20,26,244
universal_tier20,27,252.5
universal_tier20,28,261
universal_tier20,29,269.5
universal_tier20,30,278
universal_tier20,31,287.0
universal_tier20,32,296
universal_tier20,33,305.0
universal_tier20,34,314
universal_tier20,35,323.5
universal_tier20,36,333
universal_tier20,37,342.5
universal_tier20,38,352
universal_tier20,39,361.5
universal_tier20,40,371
universal_tier20,41,381.5
universal_tier20,42,392
universal_tier20,43,402.0
universal_tier20,44,412
universal_tier20,45,423.0
universal_tier20,46,434
universal_tier20,47,445.0
universal_tier20,48,456
universal_tier20,49,467.5
universal_tier20,50,479
universal_tier20,51,490.5
universal_tier20,52,502
universal_tier20,53,514.0
universal_tier20,54,526
universal_tier20,55,538.5
universal_tier20,56,551
universal_tier20,57,564.0
universal_tier20,58,577
universal_tier20,59,590.5
universal_tier20,60,604
universal_tier20,61,618.0
universal_tier20,62,632
universal_tier20,63,646.5
universal_tier20,64,661
universal_tier20,65,676.0
universal_tier20,66,691
universal_tier20,67,706.5
universal_tier20,68,722
universal_tier20,69,738.5
universal_tier20,70,755
universal_tier20,71,772.0
universal_tier20,72,789
universal_tier20,73,806.5
universal_tier20,74,824
universal_tier20,75,842.0
universal_tier20,76,860
universal_tier20,77,879.5
universal_tier20,78,899
universal_tier20,79,919.0
universal_tier20,80,939
universal_tier20,81,959.5
universal_tier20,82,980
universal_tier20,83,1002.0
universal_tier20,84,1024
universal_tier20,85,1046.5
universal_tier20,86,1069
universal_tier20,87,1093.0
universal_tier20,88,1117
universal_tier20,89,1142.0
universal_tier20,90,1167
universal_tier20,91,1193.0
universal_tier20,92,1219
universal_tier20,93,1246.5
universal_tier20,94,1274
universal_tier20,95,1302.5
universal_tier20,96,1331
universal_tier20,97,1361.0
universal_tier20,98,1391
universal_tier20,99,1422.5
universal_tier20,100,1454
universal_tier20,101,1454
universal_tier20,102,1454
universal_tier20,103,1454
universal_tier20,104,1454
universal_tier20,105,1454
universal_tier20,106,1454
universal_tier20,107,1454
universal_tier20,108,1454
universal_tier20,109,1454
universal_tier20,110,1454
universal_tier20,111,1454
universal_tier20,112,1454
universal_tier20,113,1454
universal_tier20,114,1454
universal_tier20,115,1454
universal_tier20,116,1454
universal_tier20,117,1454
universal_tier20,118,1454
universal_tier20,119,1454
universal_tier20,120,1454
universal_tier21,1,75
universal_tier21,2,75
universal_tier21,3,83.0
universal_tier21,4,91
universal_tier21,5,99.0
universal_tier21,6,107
universal_tier21,7,115.5
universal_tier21,8,124
universal_tier21,9,132.5
universal_tier21,10,141
universal_tier21,11,149.5
universal_tier21,12,158
universal_tier21,13,167.0
universal_tier21,14,176
universal_tier21,15,184.5
universal_tier21,16,193
universal_tier21,17,202.0
universal_tier21,18,211
universal_tier21,19,220.5
universal_tier21,20,230
universal_tier21,21,239.5
universal_tier21,22,249
universal_tier21,23,258.5
universal_tier21,24,268
universal_tier21,25,277.5
universal_tier21,26,287
universal_tier21,27,297.0
universal_tier21,28,307
universal_tier21,29,317.5
universal_tier21,30,328
universal_tier21,31,338.5
universal_tier21,32,349
universal_tier21,33,359.5
universal_tier21,34,370
universal_tier21,35,381.0
universal_tier21,36,392
universal_tier21,37,403.0
universal_tier21,38,414
universal_tier21,39,426.0
universal_tier21,40,438
universal_tier21,41,449.5
universal_tier21,42,461
universal_tier21,43,473.5
universal_tier21,44,486
universal_tier21,45,498.5
universal_tier21,46,511
universal_tier21,47,524.0
universal_tier21,48,537
universal_tier21,49,550.0
universal_tier21,50,563
universal_tier21,51,577.0
universal_tier21,52,591
universal_tier21,53,605.0
universal_tier21,54,619
universal_tier21,55,634.0
universal_tier21,56,649
universal_tier21,57,664.0
universal_tier21,58,679
universal_tier21,59,695.0
universal_tier21,60,711
universal_tier21,61,727.0
universal_tier21,62,743
universal_tier21,63,760.0
universal_tier21,64,777
universal_tier21,65,794.5
universal_tier21,66,812
universal_tier21,67,830.5
universal_tier21,68,849
universal_tier21,69,868.0
universal_tier21,70,887
universal_tier21,71,906.5
universal_tier21,72,926
universal_tier21,73,946.5
universal_tier21,74,967
universal_tier21,75,988.5
universal_tier21,76,1010
universal_tier21,77,1032.0
universal_tier21,78,1054
universal_tier21,79,1077.5
universal_tier21,80,1101
universal_tier21,81,1125.0
universal_tier21,82,1149
universal_tier21,83,1174.5
universal_tier21,84,1200
universal_tier21,85,1226.5
universal_tier21,86,1253
universal_tier21,87,1280.5
universal_tier21,88,1308
universal_tier21,89,1337.0
universal_tier21,90,1366
universal_tier21,91,1396.5
universal_tier21,92,1427
universal_tier21,93,1458.5
universal_tier21,94,1490
universal_tier21,95,1523.5
universal_tier21,96,1557
universal_tier21,97,1591.5
universal_tier21,98,1626
universal_tier21,99,1663.0
universal_tier21,100,1700
universal_tier21,101,1700
universal_tier21,102,1700
universal_tier21,103,1700
universal_tier21,104,1700
universal_tier21,105,1700
universal_tier21,106,1700
universal_tier21,107,1700
universal_tier21,108,1700
universal_tier21,109,1700
universal_tier21,110,1700
universal_tier21,111,1700
universal_tier21,112,1700
universal_tier21,113,1700
universal_tier21,114,1700
universal_tier21,115,1700
universal_tier21,116,1700
universal_tier21,117,1700
universal_tier21,118,1700
universal_tier21,119,1700
universal_tier21,120,1700
universal_tier22,1,89
universal_tier22,2,89
universal_tier22,3,98.5
universal_tier22,4,108
universal_tier22,5,117.5
universal_tier22,6,127
universal_tier22,7,137.0
universal_tier22,8,147
universal_tier22,9,157.0
universal_tier22,10,167
universal_tier22,11,177.0
universal_tier22,12,187
universal_tier22,13,197.5
universal_tier22,14,208
universal_tier22,15,218.5
universal_tier22,16,229
universal_tier22,17,239.5
universal_tier22,18,250
universal_tier22,19,261.0
universal_tier22,20,272
universal_tier22,21,283.0
universal_tier22,22,294
universal_tier22,23,305.0
universal_tier22,24,316
universal_tier22,25,327.5
universal_tier22,26,339
universal_tier22,27,351.0
universal_tier22,28,363
universal_tier22,29,375.0
universal_tier22,30,387
universal_tier22,31,399.0
universal_tier22,32,411
universal_tier22,33,424.0
universal_tier22,34,437
universal_tier22,35,449.5
universal_tier22,36,462
universal_tier22,37,475.5
universal_tier22,38,489
universal_tier22,39,502.5
universal_tier22,40,516
universal_tier22,41,530.0
universal_tier22,42,544
universal_tier22,43,558.0
universal_tier22,44,572
universal_tier22,45,587.0
universal_tier22,46,602
universal_tier22,47,617.0
universal_tier22,48,632
universal_tier22,49,648.0
universal_tier22,50,664
universal_tier22,51,680.0
universal_tier22,52,696
universal_tier22,53,712.5
universal_tier22,54,729
universal_tier22,55,746.5
universal_tier22,56,764
universal_tier22,57,781.5
universal_tier22,58,799
universal_tier22,59,817.5
universal_tier22,60,836
universal_tier22,61,855.0
universal_tier22,62,874
universal_tier22,63,894.0
universal_tier22,64,914
universal_tier22,65,934.5
universal_tier22,66,955
universal_tier22,67,976.0
universal_tier22,68,997
universal_tier22,69,1019.5
universal_tier22,70,1042
universal_tier22,71,1065.0
universal_tier22,72,1088
universal_tier22,73,1112.0
universal_tier22,74,1136
universal_tier22,75,1160.5
universal_tier22,76,1185
universal_tier22,77,1211.0
universal_tier22,78,1237
universal_tier22,79,1264.0
universal_tier22,80,1291
universal_tier22,81,1319.5
universal_tier22,82,1348
universal_tier22,83,1377.5
universal_tier22,84,1407
universal_tier22,85,1437.5
universal_tier22,86,1468
universal_tier22,87,1500.5
universal_tier22,88,1533
universal_tier22,89,1566.5
universal_tier22,90,1600
universal_tier22,91,1635.0
universal_tier22,92,1670
universal_tier22,93,1707.0
universal_tier22,94,1744
universal_tier22,95,1782.5
universal_tier22,96,1821
universal_tier22,97,1861.5
universal_tier22,98,1902
universal_tier22,99,1944.5
universal_tier22,100,1987
universal_tier22,101,1987
universal_tier22,102,1987
universal_tier22,103,1987
universal_tier22,104,1987
universal_tier22,105,1987
universal_tier22,106,1987
universal_tier22,107,1987
universal_tier22,108,1987
universal_tier22,109,1987
universal_tier22,110,1987
universal_tier22,111,1987
universal_tier22,112,1987
universal_tier22,113,1987
universal_tier22,114,1987
universal_tier22,115,1987
universal_tier22,116,1987
universal_tier22,117,1987
universal_tier22,118,1987
universal_tier22,119,1987
universal_tier22,120,1987
universal_tier23,1,105
universal_tier23,2,105
universal_tier23,3,116.5
universal_tier23,4,128
universal_tier23,5,139.0
universal_tier23,6,150
universal_tier23,7,162.0
universal_tier23,8,174
universal_tier23,9,185.5
universal_tier23,10,197
universal_tier23,11,209.0
universal_tier23,12,221
universal_tier23,13,233.0
universal_tier23,14,245
universal_tier23,15,257.5
universal_tier23,16,270
universal_tier23,17,282.5
universal_tier23,18,295
universal_tier23,19,308.0
universal_tier23,20,321
universal_tier23,21,334.0
universal_tier23,22,347
universal_tier23,23,360.0
universal_tier23,24,373
universal_tier23,25,387.0
universal_tier23,26,401
universal_tier23,27,414.5
universal_tier23,28,428
universal_tier23,29,442.5
universal_tier23,30,457
universal_tier23,31,471.5
universal_tier23,32,486
universal_tier23,33,500.5
universal_tier23,34,515
universal_tier23,35,530.0
universal_tier23,36,545
universal_tier23,37,561.0
universal_tier23,38,577
universal_tier23,39,593.0
universal_tier23,40,609
universal_tier23,41,625.0
universal_tier23,42,641
universal_tier23,43,658.0
universal_tier23,44,675
universal_tier23,45,692.5
universal_tier23,46,710
universal_tier23,47,727.5
universal_tier23,48,745
universal_tier23,49,763.5
universal_tier23,50,782
universal_tier23,51,801.0
universal_tier23,52,820
universal_tier23,53,839.5
universal_tier23,54,859
universal_tier23,55,879.0
universal_tier23,56,899
universal_tier23,57,920.0
universal_tier23,58,941
universal_tier23,59,962.5
universal_tier23,60,984
universal_tier23,61,1006.5
universal_tier23,62,1029
universal_tier23,63,1052.0
universal_tier23,64,1075
universal_tier23,65,1099.0
universal_tier23,66,1123
universal_tier23,67,1148.0
universal_tier23,68,1173
universal_tier23,69,1199.0
universal_tier23,70,1225
universal_tier23,71,1251.5
universal_tier23,72,1278
universal_tier23,73,1306.0
universal_tier23,74,1334
universal_tier23,75,1363.0
universal_tier23,76,1392
universal_tier23,77,1422.5
universal_tier23,78,1453
universal_tier23,79,1484.5
universal_tier23,80,1516
universal_tier23,81,1548.5
universal_tier23,82,1581
universal_tier23,83,1615.5
universal_tier23,84,1650
universal_tier23,85,1686.0
universal_tier23,86,1722
universal_tier23,87,1759.5
universal_tier23,88,1797
universal_tier23,89,1836.0
universal_tier23,90,1875
universal_tier23,91,1916.0
universal_tier23,92,1957
universal_tier23,93,1999.5
universal_tier23,94,2042
universal_tier23,95,2087.0
universal_tier23,96,2132
universal_tier23,97,2179.0
universal_tier23,98,2226
universal_tier23,99,2275.0
universal_tier23,100,2324
universal_tier23,101,2324
universal_tier23,102,2324
universal_tier23,103,2324
universal_tier23,104,2324
universal_tier23,105,2324
universal_tier23,106,2324
universal_tier23,107,2324
universal_tier23,108,2324
universal_tier23,109,2324
universal_tier23,110,2324
universal_tier23,111,2324
universal_tier23,112,2324
universal_tier23,113,2324
universal_tier23,114,2324
universal_tier23,115,2324
universal_tier23,116,2324
universal_tier23,117,2324
universal_tier23,118,2324
universal_tier23,119,2324
universal_tier23,120,2324
universal_tier24,1,124
universal_tier24,2,124
universal_tier24,3,137.5
universal_tier24,4,151
universal_tier24,5,164.5
universal_tier24,6,178
universal_tier24,7,192.0
universal_tier24,8,206
universal_tier24,9,219.5
universal_tier24,10,233
universal_tier24,11,247.5
universal_tier24,12,262
universal_tier24,13,276.0
universal_tier24,14,290
universal_tier24,15,304.5
universal_tier24,16,319
universal_tier24,17,334.0
universal_tier24,18,349
universal_tier24,19,364.0
universal_tier24,20,379
universal_tier24,21,394.5
universal_tier24,22,410
universal_tier24,23,425.5
universal_tier24,24,441
universal_tier24,25,457.0
universal_tier24,26,473
universal_tier24,27,489.5
universal_tier24,28,506
universal_tier24,29,522.5
universal_tier24,30,539
universal_tier24,31,556.0
universal_tier24,32,573
universal_tier24,33,590.5
universal_tier24,34,608
universal_tier24,35,626.0
universal_tier24,36,644
universal_tier24,37,662.0
universal_tier24,38,680
universal_tier24,39,699.0
universal_tier24,40,718
universal_tier24,41,737.5
universal_tier24,42,757
universal_tier24,43,776.5
universal_tier24,44,796
universal_tier24,45,816.5
universal_tier24,46,837
universal_tier24,47,858.0
universal_tier24,48,879
universal_tier24,49,900.5
universal_tier24,50,922
universal_tier24,51,944.0
universal_tier24,52,966
universal_tier24,53,989.0
universal_tier24,54,1012
universal_tier24,55,1035.5
universal_tier24,56,1059
universal_tier24,57,1083.5
universal_tier24,58,1108
universal_tier24,59,1133.5
universal_tier24,60,1159
universal_tier24,61,1185.0
universal_tier24,62,1211
universal_tier24,63,1238.0
universal_tier24,64,1265
universal_tier24,65,1293.0
universal_tier24,66,1321
universal_tier24,67,1350.5
universal_tier24,68,1380
universal_tier24,69,1410.0
universal_tier24,70,1440
universal_tier24,71,1471.5
universal_tier24,72,1503
universal_tier24,73,1535.5
universal_tier24,74,1568
universal_tier24,75,1602.0
universal_tier24,76,1636
universal_tier24,77,1671.0
universal_tier24,78,1706
universal_tier24,79,1743.0
universal_tier24,80,1780
universal_tier24,81,1818.0
universal_tier24,82,1856
universal_tier24,83,1896.0
universal_tier24,84,1936
universal_tier24,85,1978.0
universal_tier24,86,2020
universal_tier24,87,2063.5
universal_tier24,88,2107
universal_tier24,89,2152.5
universal_tier24,90,2198
universal_tier24,91,2245.5
universal_tier24,92,2293
universal_tier24,93,2342.5
universal_tier24,94,2392
universal_tier24,95,2444.0
universal_tier24,96,2496
universal_tier24,97,2550.5
universal_tier24,98,2605
universal_tier24,99,2662.0
universal_tier24,100,2719
universal_tier24,101,2719
universal_tier24,102,2719
universal_tier24,103,2719
universal_tier24,104,2719
universal_tier24,105,2719
universal_tier24,106,2719
universal_tier24,107,2719
universal_tier24,108,2719
universal_tier24,109,2719
universal_tier24,110,2719
universal_tier24,111,2719
universal_tier24,112,2719
universal_tier24,113,2719
universal_tier24,114,2719
universal_tier24,115,2719
universal_tier24,116,2719
universal_tier24,117,2719
universal_tier24,118,2719
universal_tier24,119,2719
universal_tier24,120,2719
universal_tier25,1,148
universal_tier25,2,148
universal_tier25,3,163.5
universal_tier25,4,179
universal_tier25,5,195.0
universal_tier25,6,211
universal_tier25,7,227.0
universal_tier25,8,243
universal_tier25,9,259.5
universal_tier25,10,276
universal_tier25,11,293.0
universal_tier25,12,310
universal_tier25,13,326.5
universal_tier25,14,343
universal_tier25,15,360.5
universal_tier25,16,378
universal_tier25,17,395.5
universal_tier25,18,413
universal_tier25,19,430.5
universal_tier25,20,448
universal_tier25,21,466.5
universal_tier25,22,485
universal_tier25,23,503.5
universal_tier25,24,522
universal_tier25,25,540.5
universal_tier25,26,559
universal_tier25,27,578.5
universal_tier25,28,598
universal_tier25,29,617.5
universal_tier25,30,637
universal_tier25,31,657.0
universal_tier25,32,677
universal_tier25,33,697.5
universal_tier25,34,718
universal_tier25,35,739.0
universal_tier25,36,760
universal_tier25,37,781.5
universal_tier25,38,803
universal_tier25,39,825.0
universal_tier25,40,847
universal_tier25,41,870.0
universal_tier25,42,893
universal_tier25,43,916.0
universal_tier25,44,939
universal_tier25,45,963.0
universal_tier25,46,987
universal_tier25,47,1011.5
universal_tier25,48,1036
universal_tier25,49,1061.5
universal_tier25,50,1087
universal_tier25,51,1113.0
universal_tier25,52,1139
universal_tier25,53,1166.0
universal_tier25,54,1193
universal_tier25,55,1220.5
universal_tier25,56,1248
universal_tier25,57,1277.0
universal_tier25,58,1306
universal_tier25,59,1335.5
universal_tier25,60,1365
universal_tier25,61,1395.5
universal_tier25,62,1426
universal_tier25,63,1458.0
universal_tier25,64,1490
universal_tier25,65,1522.5
universal_tier25,66,1555
universal_tier25,67,1589.0
universal_tier25,68,1623
universal_tier25,69,1658.5
universal_tier25,70,1694
universal_tier25,71,1730.5
universal_tier25,72,1767
universal_tier25,73,1805.0
universal_tier25,74,1843
universal_tier25,75,1882.5
universal_tier25,76,1922
universal_tier25,77,1963.5
universal_tier25,78,2005
universal_tier25,79,2048.0
universal_tier25,80,2091
universal_tier25,81,2135.5
universal_tier25,82,2180
universal_tier25,83,2226.5
universal_tier25,84,2273
universal_tier25,85,2321.5
universal_tier25,86,2370
universal_tier25,87,2420.5
universal_tier25,88,2471
universal_tier25,89,2524.0
universal_tier25,90,2577
universal_tier25,91,2632.0
universal_tier25,92,2687
universal_tier25,93,2745.0
universal_tier25,94,2803
universal_tier25,95,2863.5
universal_tier25,96,2924
universal_tier25,97,2987.0
universal_tier25,98,3050
universal_tier25,99,3116.0
universal_tier25,100,3182
universal_tier25,101,3182
universal_tier25,102,3182
universal_tier25,103,3182
universal_tier25,104,3182
universal_tier25,105,3182
universal_tier25,106,3182
universal_tier25,107,3182
universal_tier25,108,3182
universal_tier25,109,3182
universal_tier25,110,3182
universal_tier25,111,3182
universal_tier25,112,3182
universal_tier25,113,3182
universal_tier25,114,3182
universal_tier25,115,3182
universal_tier25,116,3182
universal_tier25,117,3182
universal_tier25,118,3182
universal_tier25,119,3182
universal_tier25,120,3182
universal_tier26,1,175
universal_tier26,2,175
universal_tier26,3,193.5
universal_tier26,4,212
universal_tier26,5,231.0
universal_tier26,6,250
universal_tier26,7,269.0
universal_tier26,8,288
universal_tier26,9,307.5
universal_tier26,10,327
universal_tier26,11,346.5
universal_tier26,12,366
universal_tier26,13,386.0
universal_tier26,14,406
universal_tier26,15,426.5
universal_tier26,16,447
universal_tier26,17,467.5
universal_tier26,18,488
universal_tier26,19,509.0
universal_tier26,20,530
universal_tier26,21,551.5
universal_tier26,22,573
universal_tier26,23,595.0
universal_tier26,24,617
universal_tier26,25,639.0
universal_tier26,26,661
universal_tier26,27,683.5
universal_tier26,28,706
universal_tier26,29,729.5
universal_tier26,30,753
universal_tier26,31,776.5
universal_tier26,32,800
universal_tier26,33,824.0
universal_tier26,34,848
universal_tier26,35,873.0
universal_tier26,36,898
universal_tier26,37,923.5
universal_tier26,38,949
universal_tier26,39,975.0
universal_tier26,40,1001
universal_tier26,41,1027.5
universal_tier26,42,1054
universal_tier26,43,1081.5
universal_tier26,44,1109
universal_tier26,45,1137.0
universal_tier26,46,1165
universal_tier26,47,1194.0
universal_tier26,48,1223
universal_tier26,49,1252.5
universal_tier26,50,1282
universal_tier26,51,1312.5
universal_tier26,52,1343
universal_tier26,53,1374.5
universal_tier26,54,1406
universal_tier26,55,1439.0
universal_tier26,56,1472
universal_tier26,57,1505.5
universal_tier26,58,1539
universal_tier26,59,1573.5
universal_tier26,60,1608
universal_tier26,61,1644.0
universal_tier26,62,1680
universal_tier26,63,1717.0
universal_tier26,64,1754
universal_tier26,65,1792.5
universal_tier26,66,1831
universal_tier26,67,1871.0
universal_tier26,68,1911
universal_tier26,69,1952.0
universal_tier26,70,1993
universal_tier26,71,2036.0
universal_tier26,72,2079
universal_tier26,73,2123.5
universal_tier26,74,2168
universal_tier26,75,2214.0
universal_tier26,76,2260
universal_tier26,77,2308.0
universal_tier26,78,2356
universal_tier26,79,2406.0
universal_tier26,80,2456
universal_tier26,81,2508.0
universal_tier26,82,2560
universal_tier26,83,2614.5
universal_tier26,84,2669
universal_tier26,85,2725.5
universal_tier26,86,2782
universal_tier26,87,2841.0
universal_tier26,88,2900
universal_tier26,89,2961.5
universal_tier26,90,3023
universal_tier26,91,3087.0
universal_tier26,92,3151
universal_tier26,93,3218.0
universal_tier26,94,3285
universal_tier26,95,3355.5
universal_tier26,96,3426
universal_tier26,97,3499.0
universal_tier26,98,3572
universal_tier26,99,3649.0
universal_tier26,100,3726
universal_tier26,101,3726
universal_tier26,102,3726
universal_tier26,103,3726
universal_tier26,104,3726
universal_tier26,105,3726
universal_tier26,106,3726
universal_tier26,107,3726
universal_tier26,108,3726
universal_tier26,109,3726
universal_tier26,110,3726
universal_tier26,111,3726
universal_tier26,112,3726
universal_tier26,113,3726
universal_tier26,114,3726
universal_tier26,115,3726
universal_tier26,116,3726
universal_tier26,117,3726
universal_tier26,118,3726
universal_tier26,119,3726
universal_tier26,120,3726
universal_tier27,1,207
universal_tier27,2,207
universal_tier27,3,229.0
universal_tier27,4,251
universal_tier27,5,273.5
universal_tier27,6,296
universal_tier27,7,318.5
universal_tier27,8,341
universal_tier27,9,364.0
universal_tier27,10,387
universal_tier27,11,410.5
universal_tier27,12,434
universal_tier27,13,457.5
universal_tier27,14,481
universal_tier27,15,505.0
universal_tier27,16,529
universal_tier27,17,553.5
universal_tier27,18,578
universal_tier27,19,602.5
universal_tier27,20,627
universal_tier27,21,652.5
universal_tier27,22,678
universal_tier27,23,703.5
universal_tier27,24,729
universal_tier27,25,755.0
universal_tier27,26,781
universal_tier27,27,808.0
universal_tier27,28,835
universal_tier27,29,862.5
universal_tier27,30,890
universal_tier27,31,917.5
universal_tier27,32,945
universal_tier27,33,973.5
universal_tier27,34,1002
universal_tier27,35,1031.5
universal_tier27,36,1061
universal_tier27,37,1090.5
universal_tier27,38,1120
universal_tier27,39,1151.0
universal_tier27,40,1182
universal_tier27,41,1213.0
universal_tier27,42,1244
universal_tier27,43,1276.5
universal_tier27,44,1309
universal_tier27,45,1342.0
universal_tier27,46,1375
universal_tier27,47,1409.0
universal_tier27,48,1443
universal_tier27,49,1478.0
universal_tier27,50,1513
universal_tier27,51,1548.5
universal_tier27,52,1584
universal_tier27,53,1621.5
universal_tier27,54,1659
universal_tier27,55,1697.0
universal_tier27,56,1735
universal_tier27,57,1774.5
universal_tier27,58,1814
universal_tier27,59,1854.5
universal_tier27,60,1895
universal_tier27,61,1937.0
universal_tier27,62,1979
universal_tier27,63,2022.5
universal_tier27,64,2066
universal_tier27,65,2111.0
universal_tier27,66,2156
universal_tier27,67,2202.5
universal_tier27,68,2249
