ID,Name,ID,AppType,Property,Val1,Val2,Curve
,,005249e5,MullAdd,Weight,0.125,0.0,
,,005249e5,MullAdd,Value,0.6,0.0,
,,005249e5,Add,Durability,-3,0,
002492b9,mod_PipeSyringer_Scope_ScopeShort_Recon,002492b9
,,005249e5,Set,HasScope,1,1,
,,005249e5,MullAdd,BaseStability,-0.2,0.0,
,,005249e5,MullAdd,ConIronSights,-0.25,0.0,
,,005249e5,MullAdd,APCost,0.2,0.0,
,,005249e5,MullAdd,SightedTransition,0.2,0.0,
,,005249e5,MullAdd,Weight,0.125,0.0,
,,005249e5,MullAdd,Value,0.6,0.0,
,,005249e5,Add,Durability,-3,0,
,,002492b9,MullAdd,APCost,0.3,0.0,
002492b5,CUT_mod_LaserMusket_Scope_ScopeShort_Recon,002492b5
,,005249e5,Set,HasScope,1,1,
,,005249e5,MullAdd,BaseStability,-0.2,0.0,
,,005249e5,MullAdd,ConIronSights,-0.25,0.0,
,,005249e5,MullAdd,APCost,0.2,0.0,
,,005249e5,MullAdd,SightedTransition,0.2,0.0,
,,005249e5,MullAdd,Weight,0.125,0.0,
,,005249e5,MullAdd,Value,0.6,0.0,
,,005249e5,Add,Durability,-3,0,
,,00524417,MullAdd,RecoilMaxDegree,0.25,0.0,
,,00524417,MullAdd,RecoilMinDegree,0.25,0.0,
,,00524417,MullAdd,APCost,0.0,0.0,
002492b4,mod_LaserGun_SCOPE_shortscope_Recon_Base,002492b4
,,005249e5,Set,HasScope,1,1,
,,005249e5,MullAdd,BaseStability,-0.2,0.0,
,,005249e5,MullAdd,ConIronSights,-0.25,0.0,
,,005249e5,MullAdd,APCost,0.2,0.0,
,,005249e5,MullAdd,SightedTransition,0.2,0.0,
,,005249e5,MullAdd,Weight,0.125,0.0,
,,005249e5,MullAdd,Value,0.6,0.0,
,,005249e5,Add,Durability,-3,0,
0023994b,mod_Cryolator_Grip_StockFull,0023994b
,,0023994b,MullAdd,BaseStability,0.07,0.0,
,,0023994b,MullAdd,ConIronSights,-0.4,0.0,
,,0023994b,MullAdd,RecoilMaxDegree,-0.2,0.0,
,,0023994b,MullAdd,RecoilMinDegree,-0.2,0.0,
,,0023994b,MullAdd,APCost,0.2,0.0,
,,0023994b,MullAdd,SecondaryDamage,1.0,0.0,
,,0023994b,MullAdd,SightedTransition,0.1,0.0,
,,0023994b,MullAdd,RecoilShotsForRunaway,1.0,0.0,
0022ba97,mod_PipeSyringer_Scope_SightReflexGlow,0022ba97
,,0022ba97,Set,ZoomDataCameraOffsetZ,1.9,0.0,
,,0022ba97,Set,ZoomFOVMult,1.5,0.0,
,,0022ba97,MullAdd,ConIronSights,-0.15,0.0,
,,0022ba97,MullAdd,APCost,-0.15,0.0,
,,0022ba97,MullAdd,SightedTransition,-0.1,0.0,
,,0022ba97,MullAdd,Weight,0.1,0.0,
,,0022ba97,MullAdd,Value,0.25,0.0,
00210484,mod_PipeRevolver_Receiver_AmmoConv38,00210484
,,0027ac1a,Add,DamageBonusMult,-0.125,0.0,
,,0027ac1a,Add,Durability,-5,0,
,,00210484,MullAdd,Speed,-0.1,0.0,
00210483,mod_PipeBoltAction_Receiver_AmmoConv38,00210483
,,0027ac1a,Add,DamageBonusMult,-0.125,0.0,
,,0027ac1a,Add,Durability,-5,0,
001f81eb,mod_Legendary_Weapon1_DmgVsBugs,001f81eb
,,004519f4,MullAdd,Value,1.0,0.0,
001e73bd,zzz_mod_Legendary_Weapon_ExplosiveBullets,001e73bd
,,001e73bd,MullAdd,Value,4.0,0.0,
001d2899,CUT_mod_LaserMusket_Scope_SightsGlow,001d2899
,,005249e4,MullAdd,ConIronSights,-0.1,0.0,
,,005249e4,MullAdd,APCost,-0.075,0.0,
,,005249e4,MullAdd,SightedTransition,-0.05,0.0,
,,005249e4,MullAdd,Weight,0.013,0.0,
,,005249e4,MullAdd,Value,0.1,0.0,
001cf3d6,mod_PipeSyringer_Scope_SightsGlow,001cf3d6
,,001cf3d6,MullAdd,ConIronSights,-0.1,0.0,
,,001cf3d6,MullAdd,APCost,-0.075,0.0,
,,001cf3d6,MullAdd,SightedTransition,-0.05,0.0,
,,001cf3d6,MullAdd,Weight,0.025,0.0,
,,001cf3d6,MullAdd,Value,0.1,0.0,
,,001cf3d6,Add,ZoomDataCameraOffsetX,-0.03,0.0,
,,001cf3d6,Add,ZoomDataCameraOffsetZ,0.39,0.0,
001cf2a0,mod_melee_Machete_Sacrificial,001cf2a0
,,000b974a,MullAdd,Weight,0.1,0.0,
,,000b974a,MullAdd,Value,0.4,0.0,
,,000b974a,Add,DamageBonusMult,0.0,0.0,"Weapons\MeleeMods\Melee_Mod_Blades.json
{'curve': [{'x': 1, 'y': 0.15}, {'x': 50, 'y': 0.15}]}"
,,001cf2a0,MullAdd,Value,1.0,0.0,
001ca8d3,mod_SubmachineGun_Scope_SightsIronGlow,001ca8d3
,,005249e4,MullAdd,ConIronSights,-0.1,0.0,
,,005249e4,MullAdd,APCost,-0.075,0.0,
,,005249e4,MullAdd,SightedTransition,-0.05,0.0,
,,005249e4,MullAdd,Weight,0.013,0.0,
,,005249e4,MullAdd,Value,0.1,0.0,
001ca8d1,mod_SubmachineGun_Scope_SightReflex,001ca8d1
,,005249e6,Set,ZoomFOVMult,1.5,0.0,
,,005249e6,MullAdd,ConIronSights,-0.15,0.0,
,,005249e6,MullAdd,APCost,-0.15,0.0,
,,005249e6,MullAdd,SightedTransition,-0.1,0.0,
,,005249e6,MullAdd,Weight,0.05,0.0,
,,005249e6,MullAdd,Value,0.25,0.0,
,,001ca8d1,Set,ZoomDataCameraOffsetZ,0.42,0.0,
001c6f1e,mod_DoubleBarrelShotgun_Receiver_FastTrigger,001c6f1e
,,000b989c,MullAdd,APCost,-0.1,0.0,
,,000b989c,MullAdd,AttackDelay,0.0,0.0,"Weapons\WeaponMods\Weap_TEMPLATE_Mod_FastTrigger.json
{'curve': [{'x': 1, 'y': -0.33}, {'x': 100, 'y': -0.33}]}"
,,000b989c,MullAdd,Weight,0.15,0.0,
,,000b989c,MullAdd,Value,0.4,0.0,
,,000b989c,Add,Durability,-2,0,
001c6ece,mod_MissileLauncher_Scope_ScopeLong_NV,001c6ece
,,00525027,Set,HasScope,1,1,
,,00525027,MullAdd,BaseStability,-0.2,0.0,
,,00525027,MullAdd,ConIronSights,-0.25,0.0,
,,00525027,MullAdd,Weight,0.15,0.0,
,,00525027,MullAdd,Value,0.8,0.0,
,,00525027,Add,Durability,-8,0,
,,001c6ece,MullAdd,ConIronSights,-0.2,0.0,
,,001c6ece,MullAdd,APCost,0.5,0.0,
,,001c6ece,MullAdd,SightedTransition,0.2,0.0,
001c50a2,mod_AlienBlaster_AlienMag_AmmoConversion,001c50a2
,,00312970,MullAdd,AmmoCapacity,0.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_Penalty_HighDMG.json
{'curve': [{'x': 1, 'y': -0.3}, {'x': 100, 'y': -0.3}]}"
,,003d4e67,Add,Durability,-5,0,
,,001c50a2,MullAdd,AttackDamage,-0.2,0.0,
,,001c50a2,MullAdd,Value,0.5,0.0,
,,001c50a2,MullAdd,DamageTypeValues,Energy,-0.2,
001c509e,zzzPOST_mod_AlienBlaster_Scope_ScopeShort_NV,001c509e
,,0052501c,Set,HasScope,1,1,
,,0052501c,MullAdd,BaseStability,-0.2,0.0,
,,0052501c,MullAdd,ConIronSights,-0.25,0.0,
,,0052501c,MullAdd,APCost,0.3,0.0,
,,0052501c,MullAdd,SightedTransition,0.1,0.0,
,,0052501c,MullAdd,Weight,0.125,0.0,
,,0052501c,MullAdd,Value,0.4,0.0,
,,0052501c,Add,Durability,-8,0,
,,001c509e,MullAdd,Weight,0.2,0.0,
,,001c509e,MullAdd,Value,0.65,0.0,
001c405a,mod_RailwayRifle_Scope_ScopeLong_Recon,001c405a
,,00525028,Set,HasScope,1,1,
,,00525028,MullAdd,BaseStability,-0.2,0.0,
,,00525028,MullAdd,ConIronSights,-0.25,0.0,
,,00525028,MullAdd,Weight,0.175,0.0,
,,00525028,MullAdd,Value,1.0,0.0,
,,00525028,Add,Durability,-8,0,
001c4058,mod_RailwayRifle_Scope_ScopeShort_NV,001c4058
,,0052501c,Set,HasScope,1,1,
,,0052501c,MullAdd,BaseStability,-0.2,0.0,
,,0052501c,MullAdd,ConIronSights,-0.25,0.0,
,,0052501c,MullAdd,APCost,0.3,0.0,
,,0052501c,MullAdd,SightedTransition,0.1,0.0,
,,0052501c,MullAdd,Weight,0.125,0.0,
,,0052501c,MullAdd,Value,0.4,0.0,
,,0052501c,Add,Durability,-8,0,
001c4057,mod_RailwayRifle_Scope_ScopeMedium_NV,001c4057
,,0052502a,Set,HasScope,1,1,
,,0052502a,MullAdd,BaseStability,-0.2,0.0,
,,0052502a,MullAdd,ConIronSights,-0.25,0.0,
,,0052502a,MullAdd,Weight,0.125,0.0,
,,0052502a,MullAdd,Value,0.6,1.0,
,,0052502a,Add,Durability,-5,0,
001c4056,mod_RailwayRifle_Scope_ScopeMedium,001c4056
,,00525029,Set,HasScope,1,1,
,,00525029,MullAdd,BaseStability,-0.2,0.0,
,,00525029,MullAdd,ConIronSights,-0.25,0.0,
,,00525029,MullAdd,Weight,0.125,0.0,
,,00525029,MullAdd,Value,0.4,0.0,
,,00525029,Add,Durability,-2,0,
001c4055,mod_RailwayRifle_Scope_ScopeLong_NV,001c4055
,,00525027,Set,HasScope,1,1,
,,00525027,MullAdd,BaseStability,-0.2,0.0,
,,00525027,MullAdd,ConIronSights,-0.25,0.0,
,,00525027,MullAdd,Weight,0.15,0.0,
,,00525027,MullAdd,Value,0.8,0.0,
,,00525027,Add,Durability,-8,0,
001c4054,mod_RailwayRifle_Scope_ScopeLong,001c4054
,,00525026,Set,HasScope,1,1,
,,00525026,MullAdd,BaseStability,-0.2,0.0,
,,00525026,MullAdd,ConIronSights,-0.25,0.0,
,,00525026,MullAdd,Weight,0.15,0.0,
,,00525026,MullAdd,Value,0.5,1.0,
,,00525026,Add,Durability,-3,0,
001c13a8,mod_AlienBlaster_Grip_Better,001c13a8
,,00524415,MullAdd,RecoilMaxDegree,-0.125,0.0,
,,00524415,MullAdd,RecoilMinDegree,-0.125,0.0,
,,00524415,MullAdd,APCost,-0.05,0.0,
,,00524415,MullAdd,Weight,0.05,0.0,
,,00524415,MullAdd,Value,0.2,0.0,
,,00524415,Add,Durability,-2,0,
,,00524413,MullAdd,ConIronSights,-0.05,0.0,
,,00524413,MullAdd,MaxConDegree,-0.25,0.0,
,,00524413,MullAdd,MinConDegree,-0.125,0.0,
,,00524413,MullAdd,SightedTransition,-0.015,0.0,
,,00524413,MullAdd,Weight,0.05,0.0,
,,00524413,MullAdd,Value,0.2,0.0,
,,00524413,Add,Durability,-3,0,
001b2900,mod_SubmachineGun_Muzzle_Suppressor,001b2900
,,0027ac19,MullAdd,RecoilMaxDegree,-0.125,0.0,
,,0027ac19,MullAdd,RecoilMinDegree,-0.125,0.0,
,,0027ac19,MullAdd,MaxRange,-1.5,0.0,
,,0027ac19,MullAdd,MinRange,-0.75,0.0,
,,0027ac19,MullAdd,Weight,0.125,0.0,
,,0027ac19,MullAdd,Value,0.8,0.0,
,,0027ac19,MullAdd,RecoilShotsForRunaway,0.5,0.0,
,,0027ac19,Add,Durability,-8,0,
001b28ff,mod_SubmachineGun_Muzzle_MuzzleBrake,001b28ff
,,005249e2,MullAdd,RecoilMaxDegree,-0.1,0.0,
,,005249e2,MullAdd,RecoilMinDegree,-0.1,0.0,
,,005249e2,MullAdd,MaxRange,-1.5,0.0,
,,005249e2,MullAdd,MinRange,-0.75,0.0,
,,005249e2,MullAdd,Weight,0.1,0.0,
,,005249e2,MullAdd,Value,0.6,0.0,
,,005249e2,MullAdd,RecoilShotsForRunaway,2.0,0.0,
,,005249e2,Add,Durability,5,0,
001b28fe,mod_SubmachineGun_Mag_MediumQuick,001b28fe
,,0052441b,MullAdd,APCost,-0.05,0.0,
,,0052441b,MullAdd,ReloadSpeed,0.3,0.0,
,,0052441b,MullAdd,Weight,0.1,0.0,
,,0052441b,MullAdd,Value,0.2,0.0,
,,0052441b,Add,Durability,-2,0,
001b28fd,mod_SubmachineGun_Mag_LargeQuick,001b28fd
,,0052440f,MullAdd,APCost,0.05,0.0,
,,0052440f,MullAdd,SightedTransition,0.03,0.0,
,,0052440f,MullAdd,Weight,0.075,0.0,
,,0052440f,MullAdd,AmmoCapacity,0.25,0.0,
,,0052440f,MullAdd,Value,0.3,0.0,
,,0052440f,Add,Durability,-5,0,
,,0052441a,MullAdd,APCost,-0.05,0.0,
,,0052441a,MullAdd,ReloadSpeed,0.15,0.0,
,,0052441a,MullAdd,Weight,0.05,0.0,
,,0052441a,MullAdd,Value,0.1,0.0,
,,0052441a,Add,Durability,-2,0,
,,001b28fd,MullAdd,Value,0.25,0.0,
001b28f9,mod_SubmachineGun_Receiver_Automatic1_and_MoreDamage1,001b28f9
,,0052441e,Set,IsAutomatic,1,1,
,,0052441e,Set,Speed,0.825,0.0,
,,0052441e,MullAdd,APCost,-0.5,0.0,
,,0052441e,MullAdd,MaxRange,-1.0,0.0,
,,0052441e,MullAdd,MinRange,-1.0,0.0,
,,0052441e,MullAdd,Weight,0.075,0.0,
,,0052441e,MullAdd,Value,0.3,0.0,
,,0052441e,Add,Durability,-8,0,
,,0027ac25,MullAdd,Weight,0.15,0.0,
,,0027ac25,MullAdd,Value,0.2,0.0,
,,0027ac25,Add,DamageBonusMult,0.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_Receiver_DMG_Dual.json
{'curve': [{'x': 1, 'y': 0.125}, {'x': 100, 'y': 0.125}]}"
,,0027ac25,Add,Durability,-5,0,
001b28f8,mod_SubmachineGun_Receiver_Automatic1_and_ArmorPiercing,001b28f8
,,0052441e,Set,IsAutomatic,1,1,
,,0052441e,Set,Speed,0.825,0.0,
,,0052441e,MullAdd,APCost,-0.5,0.0,
,,0052441e,MullAdd,MaxRange,-1.0,0.0,
,,0052441e,MullAdd,MinRange,-1.0,0.0,
,,0052441e,MullAdd,Weight,0.075,0.0,
,,0052441e,MullAdd,Value,0.3,0.0,
,,0052441e,Add,Durability,-8,0,
,,00524411,MullAdd,APCost,0.1,0.0,
,,00524411,MullAdd,Weight,0.075,0.0,
,,00524411,MullAdd,Value,0.3,0.0,
,,00524411,Add,Durability,-3,0,
001ae345,CUT_mod_LaserMusket_Muzzle_Splitter_A,001ae345
,,003d4e65,Add,Durability,-8,0,
,,001ae345,Set,ConIronSights,1.0,0.0,
,,001ae345,Set,MaxConDegree,8.0,0.0,
,,001ae345,Set,MinConDegree,8.0,0.0,
,,001ae345,Set,RecoilArcDeg,45.0,0.0,
,,001ae345,Set,RecoilArcRotateDeg,15.0,0.0,
,,001ae345,Set,RecoilMaxDegree,8.0,0.0,
,,001ae345,Set,RecoilMinDegree,4.0,0.0,
,,001ae345,MullAdd,MaxRange,-2.0,0.0,
,,001ae345,MullAdd,MinRange,-2.0,0.0,
,,001ae345,MullAdd,Weight,0.15,0.0,
,,001ae345,MullAdd,Value,0.1,0.0,
,,001ae345,MullAdd,NumProjectiles,4.0,0.0,
001ae344,CUT_mod_LaserMusket_Muzzle_Focuser_A,001ae344
,,005249e2,MullAdd,RecoilMaxDegree,-0.1,0.0,
,,005249e2,MullAdd,RecoilMinDegree,-0.1,0.0,
,,005249e2,MullAdd,MaxRange,-1.5,0.0,
,,005249e2,MullAdd,MinRange,-0.75,0.0,
,,005249e2,MullAdd,Weight,0.1,0.0,
,,005249e2,MullAdd,Value,0.6,0.0,
,,005249e2,MullAdd,RecoilShotsForRunaway,2.0,0.0,
,,005249e2,Add,Durability,5,0,
,,00242f2e,MullAdd,MaxRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_VeryLongRange_MaxRange.json
{'curve': [{'x': 1, 'y': 18}, {'x': 100, 'y': 18}]}"
,,00242f2e,MullAdd,MinRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_VeryLongRange_MinRange.json
{'curve': [{'x': 1, 'y': 11}, {'x': 100, 'y': 11}]}"
,,00242f2e,MullAdd,Weight,0.15,0.0,
,,00242f2e,MullAdd,Value,0.4,0.0,
,,00242f2e,Add,Durability,-10,0,
,,001ae344,MullAdd,Weight,0.2,0.0,
,,001ae344,MullAdd,Value,0.2,0.0,
001ae343,CUT_mod_LaserMusket_Muzzle_Camera_A,001ae343
,,005249e2,MullAdd,RecoilMaxDegree,-0.1,0.0,
,,005249e2,MullAdd,RecoilMinDegree,-0.1,0.0,
,,005249e2,MullAdd,MaxRange,-1.5,0.0,
,,005249e2,MullAdd,MinRange,-0.75,0.0,
,,005249e2,MullAdd,Weight,0.1,0.0,
,,005249e2,MullAdd,Value,0.6,0.0,
,,005249e2,MullAdd,RecoilShotsForRunaway,2.0,0.0,
,,005249e2,Add,Durability,5,0,
001ae32e,CUT_mod_LaserMusket_Scope_SightReflex,001ae32e
,,005249e6,Set,ZoomFOVMult,1.5,0.0,
,,005249e6,MullAdd,ConIronSights,-0.15,0.0,
,,005249e6,MullAdd,APCost,-0.15,0.0,
,,005249e6,MullAdd,SightedTransition,-0.1,0.0,
,,005249e6,MullAdd,Weight,0.05,0.0,
,,005249e6,MullAdd,Value,0.25,0.0,
,,001ae32e,Set,ZoomDataCameraOffsetZ,2.05,0.0,
001ae32d,CUT_mod_LaserMusket_Scope_ScopeLong_Recon,001ae32d
,,00525028,Set,HasScope,1,1,
,,00525028,MullAdd,BaseStability,-0.2,0.0,
,,00525028,MullAdd,ConIronSights,-0.25,0.0,
,,00525028,MullAdd,Weight,0.175,0.0,
,,00525028,MullAdd,Value,1.0,0.0,
,,00525028,Add,Durability,-8,0,
,,00524416,MullAdd,RecoilMaxDegree,0.5,0.0,
,,00524416,MullAdd,RecoilMinDegree,0.5,0.0,
001ae32b,CUT_mod_LaserMusket_Scope_ScopeShort_NV,001ae32b
,,0052501c,Set,HasScope,1,1,
,,0052501c,MullAdd,BaseStability,-0.2,0.0,
,,0052501c,MullAdd,ConIronSights,-0.25,0.0,
,,0052501c,MullAdd,APCost,0.3,0.0,
,,0052501c,MullAdd,SightedTransition,0.1,0.0,
,,0052501c,MullAdd,Weight,0.125,0.0,
,,0052501c,MullAdd,Value,0.4,0.0,
,,0052501c,Add,Durability,-8,0,
,,00524417,MullAdd,RecoilMaxDegree,0.25,0.0,
,,00524417,MullAdd,RecoilMinDegree,0.25,0.0,
,,00524417,MullAdd,APCost,0.0,0.0,
001ae32a,CUT_mod_LaserMusket_Scope_ScopeShort,001ae32a
,,00524b4b,Set,HasScope,1,1,
,,00524b4b,MullAdd,BaseStability,-0.2,0.0,
,,00524b4b,MullAdd,ConIronSights,-0.25,0.0,
,,00524b4b,MullAdd,Weight,0.1,0.0,
,,00524b4b,MullAdd,Value,0.2,0.0,
,,00524417,MullAdd,RecoilMaxDegree,0.25,0.0,
,,00524417,MullAdd,RecoilMinDegree,0.25,0.0,
,,00524417,MullAdd,APCost,0.0,0.0,
001ae329,CUT_mod_LaserMusket_Scope_ScopeMedium_NV,001ae329
,,0052502a,Set,HasScope,1,1,
,,0052502a,MullAdd,BaseStability,-0.2,0.0,
,,0052502a,MullAdd,ConIronSights,-0.25,0.0,
,,0052502a,MullAdd,Weight,0.125,0.0,
,,0052502a,MullAdd,Value,0.6,1.0,
,,0052502a,Add,Durability,-5,0,
,,00524418,MullAdd,RecoilMaxDegree,-0.1,0.0,
,,00524418,MullAdd,RecoilMinDegree,-0.1,0.0,
001ae328,CUT_mod_LaserMusket_Scope_ScopeMedium,001ae328
,,00525029,Set,HasScope,1,1,
,,00525029,MullAdd,BaseStability,-0.2,0.0,
,,00525029,MullAdd,ConIronSights,-0.25,0.0,
,,00525029,MullAdd,Weight,0.125,0.0,
,,00525029,MullAdd,Value,0.4,0.0,
,,00525029,Add,Durability,-2,0,
,,00524418,MullAdd,RecoilMaxDegree,-0.1,0.0,
,,00524418,MullAdd,RecoilMinDegree,-0.1,0.0,
001ae327,CUT_mod_LaserMusket_Scope_ScopeLong_NV,001ae327
,,00525027,Set,HasScope,1,1,
,,00525027,MullAdd,BaseStability,-0.2,0.0,
,,00525027,MullAdd,ConIronSights,-0.25,0.0,
,,00525027,MullAdd,Weight,0.15,0.0,
,,00525027,MullAdd,Value,0.8,0.0,
,,00525027,Add,Durability,-8,0,
,,00524416,MullAdd,RecoilMaxDegree,0.5,0.0,
,,00524416,MullAdd,RecoilMinDegree,0.5,0.0,
001ac259,mod_RailwayRifle_Scope_ScopeShort,001ac259
,,00524b4b,Set,HasScope,1,1,
,,00524b4b,MullAdd,BaseStability,-0.2,0.0,
,,00524b4b,MullAdd,ConIronSights,-0.25,0.0,
,,00524b4b,MullAdd,Weight,0.1,0.0,
,,00524b4b,MullAdd,Value,0.2,0.0,
001ac258,mod_RailwayRifle_Receiver_Automatic1,001ac258
,,0027ac20,Set,IsAutomatic,1,1,
,,0027ac20,Set,Speed,0.825,0.0,
,,0027ac20,MullAdd,APCost,-0.5,0.0,
,,0027ac20,MullAdd,MaxRange,-1.0,0.0,
,,0027ac20,MullAdd,MinRange,-1.0,0.0,
,,0027ac20,MullAdd,Weight,0.1,0.0,
,,0027ac20,MullAdd,Value,0.4,0.0,
,,0027ac20,Add,DamageBonusMult,-0.1,0.0,
,,0027ac20,Add,Durability,-5,0,
001ac257,mod_MissileLauncher_TubeBarrel_Triple,001ac257
,,0027abfa,MullAdd,ConIronSights,-0.25,0.0,
,,0027abfa,MullAdd,MaxRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MaxRange.json
{'curve': [{'x': 1, 'y': 16}, {'x': 100, 'y': 16}]}"
,,0027abfa,MullAdd,MinRange,1.0,0.0,"Weapons\WeaponMods\Weapon_PARENT_Mod_LongRange_MinRange.json
{'curve': [{'x': 1, 'y': 9}, {'x': 100, 'y': 9}]}"
,,0027abfa,MullAdd,Value,0.2,0.0,
,,0027abfa,Add,Durability,-3,0,
,,003d4e65,Add,Durability,-8,0,
,,001ac257,MullAdd,APCost,0.3,0.0,
,,001ac257,MullAdd,SightedTransition,0.03,0.0,
,,001ac257,MullAdd,Weight,0.5,0.0,
,,001ac257,MullAdd,AmmoCapacity,2.0,0.0,
,,001ac257,MullAdd,Value,0.5,0.0,
001ac256,mod_MissileLauncher_Scope_ScopeLong,001ac256
,,00525026,Set,HasScope,1,1,
,,00525026,MullAdd,BaseStability,-0.2,0.0,
,,00525026,MullAdd,ConIronSights,-0.25,0.0,
,,00525026,MullAdd,Weight,0.15,0.0,
,,00525026,MullAdd,Value,0.5,1.0,
,,00525026,Add,Durability,-3,0,
,,001ac256,MullAdd,ConIronSights,-0.2,0.0,
,,001ac256,MullAdd,APCost,0.5,0.0,
,,001ac256,MullAdd,SightedTransition,0.2,0.0,
001ac24f,mod_Flamer_MagTank_ExtraLarge,001ac24f
,,001ac24f,MullAdd,APCost,0.1,0.0,
,,001ac24f,MullAdd,ReloadSpeed,-0.2,0.0,
,,001ac24f,MullAdd,SightedTransition,0.03,0.0,
,,001ac24f,MullAdd,SightedTransition,0.03,0.0,
,,001ac24f,MullAdd,Weight,0.3,0.0,
,,001ac24f,MullAdd,AmmoCapacity,1.0,0.0,
,,001ac24f,MullAdd,Value,0.4,0.0,
,,001ac24f,Add,Durability,-3,0,
001ac24e,mod_Flamer_HoseMuzzle_Vaporizer,001ac24e
,,005f0ab0,MullAdd,Weight,0.3,0.0,
,,005f0ab0,MullAdd,Value,0.4,0.0,
,,005f0ab0,MullAdd,DamageTypeValues,Fire,0.8,
,,005f0ab0,Add,Durability,-8,0,
,,001ac24e,MullAdd,MaxRange,0.0,0.0,
,,001ac24e,MullAdd,MinRange,0.0,0.0,
,,001ac24e,MullAdd,Weight,0.025,0.0,
,,001ac24e,MullAdd,Value,0.4,0.0,
001ac24c,mod_Fatman_Barrel_MIRV,001ac24c
,,003d4e68,Add,Durability,-10,0,
,,001ac24c,Set,NumProjectiles,1,0,
,,001ac24c,MullAdd,APCost,0.25,0.0,
,,001ac24c,MullAdd,Weight,0.2,0.0,
,,001ac24c,MullAdd,Value,0.3,0.0,
00152180,mod_melee_Powerfist_Heated,00152180
,,0013a30f,Add,DamageTypeValues,Fire,0.0,"Weapons\MeleeMods\Melee_Mod_Heated.json
{'curve': [{'x': 1, 'y': 2}, {'x': 50, 'y': 10}]}"
0015073b,mod_melee_Knuckles_Blades,0015073b
,,000b974a,MullAdd,Weight,0.1,0.0,
,,000b974a,MullAdd,Value,0.4,0.0,
,,000b974a,Add,DamageBonusMult,0.0,0.0,"Weapons\MeleeMods\Melee_Mod_Blades.json
{'curve': [{'x': 1, 'y': 0.15}, {'x': 50, 'y': 0.15}]}"
0015073a,mod_melee_Knuckles_BladesLarge,0015073a
,,000b974d,MullAdd,Weight,0.25,0.0,
,,000b974d,MullAdd,Value,1.0,0.0,
,,000b974d,Add,DamageBonusMult,0.0,0.0,"Weapons\MeleeMods\Melee_Mod_BladesLarge.json
{'curve': [{'x': 1, 'y': 0.15}, {'x': 50, 'y': 0.15}]}"
00150739,mod_melee_Knuckles_SpikesLarge,00150739
,,000b974e,MullAdd,Weight,0.15,0.0,
,,000b974e,MullAdd,Value,0.45,0.0,
,,000b974e,Add,DamageBonusMult,0.0,0.0,"Weapons\MeleeMods\Melee_Mod_SpikesLarge.json
{'curve': [{'x': 1, 'y': 0.1}, {'x': 50, 'y': 0.1}]}"
0014ec64,mod_melee_Shishkebab_ExtraFlameJets,0014ec64
,,0014ec64,Add,DamageTypeValues,Fire,10.0,
,,0014ec64,Add,DamageTypeValues,Fire,0.0,"Weapons\MeleeMods\Melee_Mod_Heated.json
{'curve': [{'x': 1, 'y': 2}, {'x': 50, 'y': 10}]}"
0014ec5a,AAA_mod_melee_TEMPLATE_ExtraFlameJets,0014ec5a
,,0014ec5a,MullAdd,DamageTypeValues,Energy,1.0,
0014a0f1,mod_melee_ChineseOfficerSword_ShockAndSerrated,0014a0f1
,,00054691,MullAdd,Weight,0.05,0.0,
,,00054691,MullAdd,Value,1.0,0.0,
,,00054691,Add,DamageTypeValues,Energy,5.0,"Weapons\MeleeMods\Melee_Mod_Shock_Low.json
{'curve': [{'x': 1, 'y': 2}, {'x': 2, 'y': 2}, {'x': 3, 'y': 2}, {'x': 4, 'y': 2}, {'x': 5, 'y': 2}, {'x': 6, 'y': 2}, {'x': 7, 'y': 2}, {'x': 8, 'y': 2}, {'x': 9, 'y': 2}, {'x': 10, 'y': 3}, {'x': 11, 'y': 3}, {'x': 12, 'y': 3}, {'x': 13, 'y': 3}, {'x': 14, 'y': 3}, {'x': 15, 'y': 3}, {'x': 16, 'y': 3}, {'x': 17, 'y': 3}, {'x': 18, 'y': 3}, {'x': 19, 'y': 3}, {'x': 20, 'y': 4}, {'x': 21, 'y': 4}, {'x': 22, 'y': 4}, {'x': 23, 'y': 4}, {'x': 24, 'y': 4}, {'x': 25, 'y': 4}, {'x': 26, 'y': 4}, {'x': 27, 'y': 4}, {'x': 28, 'y': 4}, {'x': 29, 'y': 4}, {'x': 30, 'y': 5}, {'x': 31, 'y': 5}, {'x': 32, 'y': 5}, {'x': 33, 'y': 5}, {'x': 34, 'y': 5}, {'x': 35, 'y': 5}, {'x': 36, 'y': 5}, {'x': 37, 'y': 5}, {'x': 38, 'y': 5}, {'x': 39, 'y': 5}, {'x': 40, 'y': 6}, {'x': 41, 'y': 6}, {'x': 42, 'y': 6}, {'x': 43, 'y': 6}, {'x': 44, 'y': 6}, {'x': 45, 'y': 7}, {'x': 46, 'y': 7}, {'x': 47, 'y': 7}, {'x': 48, 'y': 7}, {'x': 49, 'y': 7}, {'x': 50, 'y': 8}]}"
,,000b974a,MullAdd,Weight,0.1,0.0,
