ID,NAME,ANIM_FIRE,RUMBLE_L,RUMBLE_R,RUMBLE_D,ANIM_RELOAD,SIGHTED_TRANS,UNSIGHTED_TRANS,SPEED,ATTACK_DELAY,CAPACITY,WEIGHT,ATTACK_SPEED,AP
0064220d,crFanaticAssaultRifle,0.0,0.8,0.8,0.2,1.933,0.2,0.2,1.0,0.25,20,8.0,0.667,32.0
0066ef71,crFanaticAutoGrenadeLauncher,0.033,1.0,1.0,0.15,5.0,0.3,0.3,0.8,0.5,9999,18.0,0.833,30.0
0064220c,crFanaticBaseballBat,,,,,,,,1.0,0.0,0,3.0,1.8,35.0
00749cd0,crFanaticBoss_50CalMachineGun_DailyOps,0.033,1.0,1.0,0.15,5.0,0.3,0.3,1.0,0.0,250,18.0,2.2,30.0
0064220e,crFanaticCombatRifle,0.0,0.8,0.8,0.2,3.2,0.2,0.2,1.0,0.3,20,7.0,0.833,25.0
006423b9,crFanaticCombatShotgun,0.0,0.9,0.9,0.2,3.2,0.2,0.2,1.0,0.5,8,7.0,0.833,35.0
00646be3,crFanaticFlamer,0.033,0.5,0.55,0.2,3.833,0.25,0.3,1.0,0.15,100,15.0,2.2,30.0
006423bb,crFanaticHuntingRifle,0.0,0.9,0.9,0.25,4.0,0.2,0.2,1.25,0.15,5,6.0,0.833,28.0
00642211,crFanaticKnife,,,,,,,,1.0,0.0,0,1.0,0.794,20.0
006423bd,crFanaticLeverGun,0.0,0.5,1.0,0.33,1.767,0.2,0.2,1.0,0.5,5,6.0,0.833,26.0
006423bf,crFanaticM79,0.0,0.9,0.9,0.3,3.0,0.2,0.2,1.0,0.0,1,6.0,1.0,30.0
006423c1,crFanaticMG42,0.0,0.8,0.8,0.2,3.667,0.25,0.2,2.0,0.25,75,8.0,0.667,32.0
00642214,crFanaticMachete,,,,,,,,1.0,0.0,0,2.0,1.139,30.0
006423ba,crFanaticMinigun,1.0,1.0,1.0,0.15,3.367,0.3,0.3,2.0,0.0,500,18.0,2.2,30.0
006423be,crFanaticMissileLauncher,0.0,0.8,0.8,0.4,4.267,0.25,0.2,1.0,1.2,1,20.0,0.833,45.0
00642216,crFanaticPickaxe,,,,,,,,1.0,0.0,0,2.5,1.8,40.0
00642215,crFanaticPipeWrench,,,,,,,,1.0,0.0,0,2.0,1.139,35.0
006446c9,crFanaticProtectronMeleeLeft,,,,,,,,1.0,0.0,0,2.0,0.667,20.0
006446c8,crFanaticProtectronMeleeRight,,,,,,,,1.0,0.0,0,2.0,0.667,20.0
006423bc,crFanaticPumpActionShotgun,0.0,0.9,0.9,0.2,2.5,0.2,0.2,1.0,0.5,8,7.0,0.833,35.0
00642213,crFanaticShishkebab,,,,,,,,1.0,0.0,0,3.0,1.139,35.0
00642212,crFanaticSledgehammer,,,,,,,,1.0,0.0,0,12.0,1.8,40.0
0064fe93,crFanaticSledgehammer_CustomBleed_XPD_Pitt02_Harrower,,,,,,,,1.0,0.0,0,12.0,2.037,40.0
00642210,crFanaticTireIron,,,,,,,,1.0,0.0,0,2.0,1.139,25.0
0064220b,crFanaticWoodCuttingAxe,,,,,,,,1.0,0.0,0,4.0,1.8,40.0
000df621,crFireHydrantBat,,,,,,,,1.0,0.0,0,3.0,1.952,20.0
005a4007,crFlamer_NPC-ONLY,0.033,0.5,0.55,0.2,3.833,0.25,0.3,1.0,0.15,100,15.0,2.2,30.0
00004117,crFlatwoodsMonsterLaser,0.6,0.7,0.2,0.2,1.533,0.2,0.2,1.0,2.0,0,8.0,1.167,30.0
0055da6b,crFloaterFlamerBreath,2.0,0.5,1.0,0.33,0.0,0.25,0.15,1.0,8.0,0,25.0,2.0,20.0
0055da68,crFloaterFlamerFireball,0.5,0.5,1.0,0.33,0.0,0.25,0.25,1.0,1.0,0,25.0,1.5,20.0
0055da67,crFloaterFreezerBreath,2.0,0.5,1.0,0.33,0.0,0.25,0.15,1.0,8.0,0,10.0,2.0,20.0
0056331e,crFloaterFreezerStare,0.5,0.5,1.0,0.33,0.0,0.2,0.2,1.0,8.0,0,10.0,1.5,20.0
0055da6e,crFloaterGnasherBite,,,,,,,,1.0,1.0,0,0.0,1.563,20.0
00675214,crForemanAutoGrenadeLauncher,0.033,1.0,1.0,0.15,5.0,0.3,0.3,0.8,0.5,9999,18.0,0.833,30.0
0079280f,crGaussMinigun,1.0,1.0,1.0,0.15,3.367,0.3,0.3,1.0,0.0,500,18.0,2.2,30.0
0039ccb0,crGraftonOilBombSalvoWeapon,2.467,0.5,1.0,0.33,0.0,0.25,0.25,1.0,0.0,0,2.0,4.233,0.0
00019951,crGraftonOilBombWeapon,2.0,0.5,1.0,0.33,0.0,0.25,0.25,1.0,15.0,0,2.0,3.267,0.0
00148b47,crGutsy02LeftArmCombatRifle,0.067,0.5,1.0,0.33,3.467,0.2,0.2,1.0,0.0,0,10.0,0.667,20.0
000edce8,crHandyFlamethrowerLeft,,,,,,,,1.0,0.0,0,0.0,2.2,20.0
000edce9,crHandyFlamethrowerMiddle,0.0,0.5,1.0,0.33,0.0,0.25,0.25,1.0,0.0,0,0.0,5.567,20.0
00092a62,crHandyFlamethrowerRight,0.0,0.5,1.0,0.33,0.0,0.25,0.25,1.0,0.0,0,0.0,5.567,20.0
000edcea,crHandyPincherLeft,,,,,,,,1.0,0.0,0,0.0,1.6,20.0
003f4734,crHandyPincherLeftFlute,,,,,,,,1.0,0.0,0,0.0,1.6,20.0
00092a60,crHandyPincherMiddle,,,,,,,,1.0,0.0,0,0.0,1.6,20.0
003f4735,crHandyPincherMiddleTrumpet,,,,,,,,1.0,0.0,0,0.0,1.6,20.0
000edceb,crHandyPincherRight,,,,,,,,1.0,0.0,0,0.0,1.6,20.0
003f4737,crHandyPincherRightViolin,,,,,,,,1.0,0.0,0,0.0,1.6,20.0
00092a61,crHandySawLeft,,,,,,,,1.0,0.0,0,0.0,1.4,20.0
000edced,crHandySawMiddle,,,,,,,,1.0,0.0,0,0.0,1.4,20.0
000edcec,crHandySawRight,,,,,,,,1.0,0.0,0,0.0,1.4,20.0
004f4a84,crHoneyBeastBeeSwarmSpawn,2.7,0.5,1.0,0.33,0.0,0.25,0.25,1.0,25.0,0,0.0,3.333,0.0
00640195,crHuntingRifle_Sniper,0.0,0.9,0.9,0.25,4.0,0.2,0.2,1.25,0.15,5,6.0,0.833,28.0
0060d168,crImposterlingLaser,0.033,0.5,1.0,0.33,1.833,0.25,0.25,1.0,1.0,0,8.0,2.2,20.0
00750bb1,crJerseyDevilAoEFear,0.0,1.0,1.0,4.0,0.0,0.25,0.25,1.0,40.0,0,1.0,2.767,0.0
006ccada,crJerseyDevilBoulder,0.633,1.0,1.0,0.25,0.0,0.25,0.25,1.0,20.0,0,1.0,2.767,0.0
006ccadc,crJerseyDevilSinisterGaze,0.033,1.0,1.0,0.5,1.833,0.25,0.25,1.0,30.0,0,1.0,2.767,0.0
006b52b1,crJerseyDevilUnarmed,0.0,1.0,1.0,0.33,0.0,0.25,0.25,1.0,0.0,0,1.0,0.783,0.0
00728290,crLesserDevilCombatTaunt,0.0,0.05,0.05,0.1,0.0,0.25,0.25,1.0,60.0,0,1.0,2.767,0.0
006b3e25,crLesserDevilUnarmed,0.0,0.5,0.5,0.33,0.0,0.25,0.25,1.0,0.0,0,1.0,0.783,0.0
0010d80a,crLiberatorLaserGun,0.0,0.1,0.3,0.15,0.0,0.25,0.25,1.0,1.0,3,25.0,0.533,20.0
0052193e,crMegaslothAreaAttack,1.333,0.05,0.05,0.1,0.0,0.25,0.25,1.0,25.0,0,3.0,4.333,20.0
0003226a,crMegaslothDirtThrow,1.333,0.05,0.05,0.1,0.0,0.25,0.25,1.0,5.0,0,3.0,4.333,20.0
0009f24d,crMirelurkHunterSpitWeapon,0.733,0.05,0.05,0.1,0.0,0.25,0.25,1.0,2.0,0,3.0,1.5,0.0
0060e1b9,crMissing_Kit_Minigun,1.0,1.0,1.0,0.15,3.367,0.3,0.3,2.0,0.0,500,18.0,2.2,30.0
006ccc70,crMobster10mm,0.0,0.6,0.6,0.2,1.967,0.12,0.15,1.0,0.233,12,3.0,0.667,20.0
006ccc71,crMobster10mmSMG,0.0,0.6,0.6,0.2,3.0,0.12,0.15,1.0,0.233,30,3.0,2.2,28.0
006ccc72,crMobster50CalMachineGun,0.033,1.0,1.0,0.15,5.0,0.3,0.3,1.0,0.0,250,18.0,2.2,30.0
006ccc73,crMobsterAssaultRifle,0.0,0.8,0.8,0.2,1.933,0.2,0.2,1.0,0.25,20,8.0,0.667,32.0
006ccc74,crMobsterAutoGrenadeLauncher,0.033,1.0,1.0,0.15,5.0,0.3,0.3,0.8,0.5,9999,18.0,0.833,30.0
006ccc75,crMobsterBaseballBat,,,,,,,,1.0,0.0,0,3.0,2.037,35.0
006ccc7b,crMobsterCombatKnife,,,,,,,,1.0,0.0,0,1.0,1.277,20.0
006ccc76,crMobsterCombatRifle,0.0,0.8,0.8,0.2,3.2,0.2,0.2,1.0,0.3,20,7.0,0.833,25.0
006ccc77,crMobsterCombatShotgun,0.0,0.9,0.9,0.2,3.2,0.2,0.2,1.0,0.5,8,7.0,0.833,35.0
006ccc78,crMobsterDoubleBarrelShotgun,0.0,0.9,0.9,0.3,3.067,0.2,0.2,1.0,0.275,2,6.0,1.0,30.0
006ccc79,crMobsterFlamer,0.033,0.5,0.55,0.2,3.833,0.25,0.3,1.0,0.15,100,15.0,2.2,30.0
006ccc7a,crMobsterHuntingRifle,0.0,0.9,0.9,0.25,4.0,0.2,0.2,1.25,0.15,5,6.0,0.833,28.0
006ccc7c,crMobsterLeverGun,0.0,0.5,1.0,0.33,1.767,0.2,0.2,1.0,0.5,5,6.0,0.833,26.0
006ccc7d,crMobsterM79,0.0,0.9,0.9,0.3,3.0,0.2,0.2,1.0,0.0,1,6.0,1.0,30.0
006ccc7f,crMobsterMG42,0.0,0.8,0.8,0.2,3.667,0.25,0.2,2.0,0.25,75,8.0,0.667,32.0
006ccc7e,crMobsterMachete,,,,,,,,1.0,0.0,0,2.0,1.55,30.0
006ccc80,crMobsterMinigun,1.0,1.0,1.0,0.15,3.367,0.3,0.3,2.0,0.0,500,18.0,2.2,30.0
006ccc81,crMobsterMissileLauncher,0.0,0.8,0.8,0.4,4.267,0.25,0.2,1.0,1.2,1,20.0,0.833,45.0
006ccc82,crMobsterPickaxe,,,,,,,,1.0,0.0,0,2.5,2.037,40.0
006ccc83,crMobsterPipeWrench,,,,,,,,1.0,0.0,0,2.0,1.55,35.0
006ccc84,crMobsterPumpActionShotgun,0.0,0.9,0.9,0.2,2.5,0.2,0.2,1.0,0.5,8,7.0,0.833,35.0
006ccc85,crMobsterShishkebab,,,,,,,,1.0,0.0,0,3.0,1.55,35.0
006ccc86,crMobsterSledgehammer,,,,,,,,1.0,0.0,0,12.0,2.037,40.0
006ccc87,crMobsterSubmachineGun,0.0,0.7,0.7,0.15,3.233,0.2,0.2,1.4,0.15,50,7.0,2.2,35.0
006ccc88,crMobsterSwitchblade,,,,,,,,1.0,0.0,0,1.0,1.277,20.0
006ccc89,crMobsterTireIron,,,,,,,,1.0,0.0,0,2.0,1.55,25.0
006ccc8a,crMobsterWoodCuttingAxe,,,,,,,,1.0,0.0,0,4.0,2.037,40.0
005fa1ea,crMoleMinerBoss_Launcher_DailyOps,0.033,0.8,0.8,0.4,1.333,0.25,0.2,1.0,1.2,1,20.0,1.0,45.0
004e5566,crMothmanAreaAttack,0.5,0.05,0.05,0.1,0.0,0.25,0.25,1.0,0.0,0,3.0,1.767,0.0
0000f266,crMothmanAttack1,,,,,,,,1.0,0.0,0,2.0,1.817,30.0
00011a7c,crMothmanAttack2,,,,,,,,1.0,0.0,0,2.0,1.817,30.0
004e5568,crMothmanRangedAttackRapidFire,0.275,0.05,0.05,0.1,0.0,0.25,0.25,1.0,20.0,0,3.0,2.267,0.0
0000f39c,crMothmanRangedAttackSingleShotVer1,0.275,0.05,0.05,0.1,0.0,0.25,0.25,1.0,8.0,0,3.0,2.267,0.0
004e5567,crMothmanRangedAttackSingleShotVer2,0.5,0.05,0.05,0.1,0.0,0.25,0.25,1.0,2.0,0,3.0,1.767,0.0
0000f268,crMothmanStalk,,,,,,,,1.0,0.0,0,2.0,1.817,30.0
00148b40,crMrGutsy_44_Left,0.067,0.1,0.3,0.15,3.167,0.15,0.15,1.0,1.5,0,5.0,0.667,20.0
00148b45,crMrGutsy_44_Right,0.067,0.1,0.3,0.15,3.167,0.15,0.15,1.0,1.5,0,5.0,0.667,20.0
001e0959,crMrGutsy_CombatRifle_Left,0.067,0.5,1.0,0.33,3.467,0.2,0.2,1.0,0.0,0,10.0,0.667,20.0
001e0957,crMrGutsy_CombatRifle_Middle,0.067,0.5,1.0,0.33,3.467,0.2,0.2,1.0,0.0,0,10.0,0.667,20.0
001e0951,crMrGutsy_CombatRifle_Right,0.067,0.5,1.0,0.33,3.467,0.2,0.2,1.0,0.0,0,10.0,0.667,20.0
001e0956,crMrGutsy_LaserGun_Left,0.067,0.3,0.5,0.25,4.167,0.25,0.25,0.75,0.5,0,0.0,0.667,20.0
001e0952,crMrGutsy_LaserGun_Middle,0.067,0.3,0.5,0.25,4.167,0.25,0.25,0.75,0.5,0,0.0,0.667,20.0
001e0958,crMrGutsy_LaserGun_Right,0.067,0.3,0.5,0.25,4.167,0.25,0.25,0.75,0.5,0,0.0,0.667,20.0
002216d1,crMrGutsy_Saw_Left,,,,,,,,1.0,0.0,0,0.0,1.4,20.0
002216cf,crMrGutsy_Saw_Middle,,,,,,,,1.0,0.0,0,0.0,1.4,20.0
002216d0,crMrGutsy_Saw_Right,,,,,,,,1.0,0.0,0,0.0,1.4,20.0
001e0953,crMrHandy_Hand_Left_Saw,,,,,,,,1.0,0.0,0,0.0,1.4,20.0
001e0955,crMrHandy_Hand_Middle_Saw,,,,,,,,1.0,0.0,0,0.0,1.4,20.0
001e0954,crMrHandy_Hand_Right_Saw,,,,,,,,1.0,0.0,0,0.0,1.4,20.0
0010eb6d,crMrHandy_LaserGun_Left,0.1,0.3,0.5,0.25,4.167,0.25,0.25,1.0,0.5,0,0.0,1.0,20.0
0010eb6e,crMrHandy_LaserGun_Middle,0.1,0.3,0.5,0.25,4.167,0.25,0.25,1.0,0.5,0,0.0,1.0,20.0
0010eb6f,crMrHandy_LaserGun_Right,0.1,0.3,0.5,0.25,4.167,0.25,0.25,1.0,0.5,0,0.0,1.0,20.0
0010eb67,crMrHandy_Pincher_Left,,,,,,,,1.0,0.0,0,0.0,1.6,20.0
0010eb68,crMrHandy_Pincher_Middle,,,,,,,,1.0,0.0,0,0.0,1.6,20.0
0010eb69,crMrHandy_Pincher_Right,,,,,,,,1.0,0.0,0,0.0,1.6,20.0
006cff31,crMunicipalAuditor10mm,0.0,0.6,0.6,0.2,1.967,0.12,0.15,1.0,0.233,12,3.0,0.667,20.0
006cff4c,crMunicipalAuditor10mmSMG,0.0,0.6,0.6,0.2,3.0,0.12,0.15,1.0,0.233,30,3.0,2.2,28.0
006cff47,crMunicipalAuditor44,0.0,0.9,0.8,0.25,3.333,0.12,0.15,1.0,0.15,6,4.0,0.833,35.0
006cff36,crMunicipalAuditor50CalMachineGun,0.033,1.0,1.0,0.15,5.0,0.3,0.3,1.0,0.0,250,18.0,2.2,30.0
006cff40,crMunicipalAuditorAssaultRifle,0.0,0.8,0.8,0.2,1.933,0.2,0.2,1.0,0.25,20,8.0,0.667,32.0
006cff4a,crMunicipalAuditorAutoGrenadeLauncher,0.033,1.0,1.0,0.15,5.0,0.3,0.3,0.8,0.5,9999,18.0,0.833,30.0
006cff3f,crMunicipalAuditorBaton,,,,,,,,1.0,0.0,0,2.0,1.55,30.0
006cff33,crMunicipalAuditorBowieKnife,,,,,,,,1.0,0.0,0,1.0,1.277,20.0
006cff41,crMunicipalAuditorCombatKnife,,,,,,,,1.0,0.0,0,1.0,1.277,20.0
006cff45,crMunicipalAuditorCombatRifle,0.0,0.8,0.8,0.2,3.2,0.2,0.2,1.0,0.3,20,7.0,0.833,25.0
006cff3c,crMunicipalAuditorCombatShotgun,0.0,0.9,0.9,0.2,3.2,0.2,0.2,1.0,0.5,8,7.0,0.833,35.0
006cff3e,crMunicipalAuditorDoubleBarrelShotgun,0.0,0.9,0.9,0.3,3.067,0.2,0.2,1.0,0.275,2,6.0,1.0,30.0
006cff34,crMunicipalAuditorFlamer,0.033,0.5,0.55,0.2,3.833,0.25,0.3,1.0,0.15,100,15.0,2.2,30.0
006cff42,crMunicipalAuditorFragGrenade,0.7,0.1,0.3,0.15,2.333,0.25,0.25,1.0,0.0,0,0.5,1.833,20.0
006cff43,crMunicipalAuditorGatlingGun,0.033,1.0,1.0,0.15,3.167,0.3,0.3,1.0,1.15,250,18.0,10.033,30.0
006cff3d,crMunicipalAuditorHandMadeRifle,0.0,0.8,0.8,0.2,3.033,0.2,0.2,1.0,0.25,20,8.0,0.667,32.0
006cff4d,crMunicipalAuditorHatchet,,,,,,,,1.0,0.0,0,3.0,1.55,30.0
006cff4b,crMunicipalAuditorHuntingRifle,0.0,0.9,0.9,0.25,4.0,0.2,0.2,1.25,0.15,5,6.0,0.833,28.0
006cff2f,crMunicipalAuditorLeverGun,0.0,0.5,1.0,0.33,1.767,0.2,0.2,1.0,0.5,5,6.0,0.833,26.0
006cff46,crMunicipalAuditorM79,0.0,0.9,0.9,0.3,3.0,0.2,0.2,1.0,0.0,1,6.0,1.0,30.0
006cff44,crMunicipalAuditorMG42,0.0,0.8,0.8,0.2,3.667,0.25,0.2,2.0,0.25,75,8.0,0.667,32.0
006cff49,crMunicipalAuditorMachete,,,,,,,,1.0,0.0,0,2.0,1.55,30.0
006cff3b,crMunicipalAuditorMinigun,1.0,1.0,1.0,0.15,3.367,0.3,0.3,2.0,0.0,500,18.0,2.2,30.0
006cff32,crMunicipalAuditorMissileLauncher,0.0,0.8,0.8,0.4,4.267,0.25,0.2,1.0,1.2,1,20.0,0.833,45.0
006cff37,crMunicipalAuditorPipeWrench,,,,,,,,1.0,0.0,0,2.0,1.55,35.0
006cff35,crMunicipalAuditorPumpActionShotgun,0.0,0.9,0.9,0.2,2.5,0.2,0.2,1.0,0.5,8,7.0,0.833,35.0
006cff3a,crMunicipalAuditorRevolver,0.0,0.9,0.8,0.25,3.333,0.12,0.15,1.0,0.15,6,4.0,0.833,35.0
006cff39,crMunicipalAuditorSingleActionRevolver,0.0,0.9,0.8,0.25,3.0,0.12,0.15,1.0,0.15,6,4.0,0.833,35.0
006cff38,crMunicipalAuditorSledgehammer,,,,,,,,1.0,0.0,0,12.0,2.037,40.0
006cff48,crMunicipalAuditorTireIron,,,,,,,,1.0,0.0,0,2.0,1.55,25.0
006cff30,crMunicipalAuditorWoodCuttingAxe,,,,,,,,1.0,0.0,0,4.0,2.037,40.0
0061961c,crPRCBoss_AutoShotgun_DailyOps,1.0,1.0,1.0,0.15,3.367,0.3,0.3,0.45,0.0,50,18.0,2.2,30.0
00621357,crPRCGhoulMissile_MissileLauncher_DailyOps,0.0,0.8,0.8,0.4,4.267,0.25,0.2,1.0,1.2,1,20.0,0.833,45.0
006216bf,crPRCGhoulRanged_HandMadeGun_DailyOps,0.0,0.8,0.8,0.2,3.033,0.2,0.2,1.0,0.25,20,8.0,0.667,32.0
00640194,crPipeGun_semiauto,0.3,0.8,0.6,0.2,10.0,0.15,0.175,1.0,0.167,12,4.0,0.3,21.0
00646232,crPlasmaGrenade,0.7,0.1,0.3,0.15,2.333,0.25,0.25,1.0,0.0,0,0.5,1.833,20.0
0035adc7,crProtectron01LeftArmConfetti,0.067,0.3,0.5,0.25,4.167,0.25,0.25,1.0,0.0,0,0.0,1.0,20.0
001b9af3,crProtectron01LeftArmLaserGun,0.067,0.3,0.5,0.25,4.167,0.25,0.25,1.0,1.5,0,0.0,1.0,20.0
001b3182,crProtectron01LeftArmLaserGunBlue,0.067,0.3,0.5,0.25,4.167,0.25,0.25,1.0,1.5,0,0.0,1.0,20.0
001b3137,crProtectron01LeftArmNailGun,0.067,0.3,0.5,0.2,2.333,0.15,0.15,1.0,0.5,0,3.0,1.0,20.0
000fcdc7,crProtectron01RightArmLaserGun,0.067,0.3,0.5,0.25,4.167,0.25,0.25,1.0,1.5,0,0.0,1.0,20.0
001b3139,crProtectron01RightArmNailGun,0.067,0.3,0.5,0.2,2.333,0.15,0.15,1.0,0.5,0,3.0,1.0,20.0
00144faa,crProtectron02HeadLaser,0.067,0.5,1.0,0.33,1.833,0.25,0.25,1.0,1.0,0,0.0,1.0,20.0
001d77a5,crProtectron02LeftArmCryo01,0.033,0.1,0.3,0.15,4.033,0.3,0.3,1.0,0.0,0,30.0,2.2,20.0
0015b0da,crProtectron02LeftArmFlamer,0.033,0.1,0.3,0.15,4.033,0.3,0.3,1.0,0.0,0,30.0,2.2,20.0
00144fab,crProtectron02LeftArmLaserGun,0.067,0.3,0.5,0.25,4.167,0.25,0.25,1.0,1.5,0,0.0,1.0,20.0
0035adc8,crProtectron02RightArmConfetti,0.067,0.3,0.5,0.25,4.167,0.25,0.25,1.0,0.0,0,0.0,1.0,20.0
001d77a6,crProtectron02RightArmCryo01,0.033,0.1,0.3,0.15,4.033,0.3,0.3,1.0,0.0,0,30.0,2.2,20.0
0015b0db,crProtectron02RightArmFlamer,0.033,0.1,0.3,0.15,4.033,0.3,0.3,1.0,0.0,0,30.0,2.2,20.0
001b9af4,crProtectron02RightArmLaserGun,0.067,0.3,0.5,0.25,4.167,0.25,0.25,1.0,1.5,0,0.0,1.0,20.0
00144fad,crProtectron03HeadLaser,0.067,0.5,1.0,0.33,1.833,0.25,0.25,1.0,1.0,0,0.0,1.0,20.0
00144fae,crProtectron03LeftArmLaserGun,0.067,0.3,0.5,0.25,4.167,0.25,0.25,1.0,1.5,0,0.0,1.0,20.0
00144faf,crProtectron03RightArmLaserGun,0.067,0.3,0.5,0.25,4.167,0.25,0.25,1.0,1.5,0,0.0,1.0,20.0
0079374f,crPulseGrenade,0.7,0.1,0.3,0.15,2.333,0.25,0.25,1.0,0.0,0,0.5,1.833,20.0
0075c201,crRadTurkeySonicGobble,1.0,0.05,0.05,0.1,0.0,0.25,0.25,1.0,15.0,0,3.0,4.0,0.0
00061ae2,crRadtoadTongue,0.533,0.5,1.0,0.33,0.0,0.25,0.25,1.0,0.0,0,0.0,1.333,10.0
0052eef8,crScorchbeastQueenSonicAttack,0.967,0.5,1.0,0.33,0.0,0.25,0.25,1.0,12.0,0,0.0,3.967,0.0
0052eef9,crScorchbeastQueenStrafeAttack,0.967,0.5,1.0,0.33,0.0,0.25,0.25,1.0,0.0,0,0.0,3.967,0.0
00001ba1,crScorchbeastSonicAttackWeapon,0.967,0.5,1.0,0.33,0.0,0.25,0.25,1.0,0.0,0,0.0,3.967,0.0
0010cc9e,crScorchbeastStrafeAttackWeapon,0.967,0.5,1.0,0.33,0.0,0.25,0.25,1.0,0.0,0,0.0,3.967,0.0
005f72b6,crScorchedBoss_PlasmaLauncher_DailyOps,0.0,0.8,0.8,0.4,1.967,0.2,0.15,1.0,0.15,18,4.0,1.0,35.0
005fde0e,crScorchedSuiciderBomb,,,,,,,,1.0,0.0,0,0.0,1.097,20.0
0014781e,crSelfDestructBot,,,,,,,,1.0,0.0,0,0.0,1.333,20.0
000cfb4d,crSentryBotLeftMiniRocketLauncher,0.067,0.05,0.05,0.1,0.0,0.25,0.25,1.0,5.0,0,3.0,1.0,20.0
000b0f56,crSentryBotLeftMinigun,0.033,0.05,0.05,0.1,0.0,0.25,0.25,1.0,1.0,0,3.0,2.2,2.0
00134271,crSentryBotLeftShoulderClusterLauncher,0.067,0.05,0.05,0.1,0.0,0.25,0.25,1.0,3.0,0,3.0,1.0,20.0
0021635f,crSentryBotLeftShoulderClusterLauncherIndoors,0.067,0.05,0.05,0.1,0.0,0.25,0.25,1.0,3.0,0,3.0,1.0,20.0
000b0f58,crSentryBotRightMiniRocketLauncher,0.067,0.05,0.05,0.1,0.0,0.25,0.25,1.0,5.0,0,3.0,1.0,20.0
000cfb49,crSentryBotRightMinigun,0.033,0.05,0.05,0.1,0.0,0.25,0.25,1.0,1.0,0,3.0,2.2,2.0
00134272,crSentryBotRightShoulderClusterLauncher,0.067,0.05,0.05,0.1,0.0,0.25,0.25,1.0,3.0,0,3.0,1.0,20.0
00216360,crSentryBotRightShoulderClusterLauncherIndoors,0.067,0.05,0.05,0.1,0.0,0.25,0.25,1.0,3.0,0,3.0,1.0,20.0
00482c6f,crSheepsquatchRangedQuill,0.601,0.05,0.05,0.1,0.0,0.25,0.25,1.0,7.0,0,3.0,1.733,20.0
006d1bd1,crShowmen10mmSMG,0.0,0.6,0.6,0.2,3.0,0.12,0.15,1.0,0.233,30,3.0,2.2,28.0
006d1bcb,crShowmenAssaultRifle,0.0,0.8,0.8,0.2,1.933,0.2,0.2,1.0,0.25,20,8.0,0.667,32.0
006d1bd6,crShowmenAutoGrenadeLauncher,0.033,1.0,1.0,0.15,5.0,0.3,0.3,0.8,0.5,9999,18.0,0.833,30.0
006d1be4,crShowmenBaseballBat,,,,,,,,1.0,0.0,0,3.0,1.8,35.0
006d1bc5,crShowmenBaseballGrenade,0.7,0.1,0.3,0.15,2.333,0.25,0.25,1.0,0.0,0,1.0,1.833,20.0
006d1bdb,crShowmenBowieKnife,,,,,,,,1.0,0.0,0,1.0,0.794,20.0
006d1bd2,crShowmenCombatRifle,0.0,0.8,0.8,0.2,3.2,0.2,0.2,1.0,0.3,20,7.0,0.833,25.0
006d1bdc,crShowmenDoubleBarrelShotgun,0.0,0.9,0.9,0.3,3.067,0.2,0.2,1.0,0.275,2,6.0,1.0,30.0
006d1bd8,crShowmenDrill,0.0,0.4,0.6,0.3,0.0,0.15,0.15,1.0,0.15,0,2.0,1.139,4.0
006d1bcc,crShowmenDynamiteGrenade,0.7,0.1,0.3,0.15,2.333,0.25,0.25,1.0,0.0,0,0.5,1.833,20.0
006d1bd4,crShowmenFlamer,0.033,0.5,0.55,0.2,3.833,0.25,0.3,1.0,0.15,100,15.0,2.2,30.0
006d1be3,crShowmenGolfClub,,,,,,,,1.0,0.0,0,3.0,1.8,40.0
006d1bc7,crShowmenHandMadeRifle,0.0,0.8,0.8,0.2,3.033,0.2,0.2,1.0,0.25,20,8.0,0.667,32.0
006d1be5,crShowmenHatchet,,,,,,,,1.0,0.0,0,3.0,1.139,30.0
006d1bca,crShowmenHuntingRifle,0.0,0.9,0.9,0.25,4.0,0.2,0.2,1.25,0.15,5,6.0,0.833,28.0
006d1bde,crShowmenLeverGun,0.0,0.5,1.0,0.33,1.767,0.2,0.2,1.0,0.5,5,6.0,0.833,26.0
006d1be1,crShowmenM79,0.0,0.9,0.9,0.3,3.0,0.2,0.2,1.0,0.0,1,6.0,1.0,30.0
006d1bd0,crShowmenMG42,0.0,0.8,0.8,0.2,3.667,0.25,0.2,2.0,0.25,75,8.0,0.667,32.0
006d1bc6,crShowmenMachete,,,,,,,,1.0,0.0,0,2.0,1.139,30.0
006d1bdd,crShowmenMinigun,1.0,1.0,1.0,0.15,3.367,0.3,0.3,2.0,0.0,500,18.0,2.2,30.0
006d1be0,crShowmenMissileLauncher,0.0,0.8,0.8,0.4,4.267,0.25,0.2,1.0,1.2,1,20.0,0.833,45.0
006d1bcd,crShowmenPickaxe,,,,,,,,1.0,0.0,0,2.5,1.8,40.0
006d1bd7,crShowmenPipeBoltAction,0.3,0.8,0.5,0.2,10.0,0.15,0.175,1.0,0.15,6,3.0,0.3,20.0
006d1bcf,crShowmenPipeGun,0.3,0.8,0.6,0.2,10.0,0.15,0.175,1.0,0.167,12,4.0,0.3,21.0
006d1be2,crShowmenPipeRevolver,0.3,0.8,0.8,0.25,10.0,0.15,0.175,1.0,0.15,6,3.0,0.3,25.0
